FID	IID	phenotype
HG02137	HG02137	1.39066806391
HG02138	HG02138	-0.488269351281
HG02139	HG02139	-0.933194489266
HG02140	HG02140	-1.30660251289
HG02141	HG02141	2.46374627177
HG02142	HG02142	1.18083314114
HG02143	HG02143	0.10741732281
HG02144	HG02144	0.446203250823
HG02146	HG02146	0.381953988734
HG02147	HG02147	1.09391434245
HG02150	HG02150	0.924715337513
HG02151	HG02151	-1.15909553373
HG02152	HG02152	0.568657372906
HG02153	HG02153	-0.835439862874
HG02154	HG02154	-0.847789736031
HG02155	HG02155	1.22057013741
HG02156	HG02156	0.181046985373
HG02164	HG02164	0.19067899179
HG02165	HG02165	0.488920993433
HG02166	HG02166	1.60263375796
HG02178	HG02178	-1.05137932727
HG02179	HG02179	0.200745781614
HG02180	HG02180	-0.356916801725
HG02181	HG02181	-0.680615278531
HG02182	HG02182	1.35644709275
HG02184	HG02184	0.114412995777
HG02185	HG02185	0.184010706499
HG02186	HG02186	1.121316021
HG02187	HG02187	-0.933585986132
HG02188	HG02188	-0.478814470765
HG02190	HG02190	-0.33995470947
HG02215	HG02215	1.34005199848
HG02219	HG02219	2.20984548644
HG02220	HG02220	2.06611808112
HG02221	HG02221	0.472278373719
HG02223	HG02223	-0.259410281518
HG02224	HG02224	0.534658715128
HG02230	HG02230	1.05984919335
HG02231	HG02231	0.627158781877
HG02232	HG02232	0.118153398012
HG02233	HG02233	1.93088070496
HG02235	HG02235	0.301533942867
HG02236	HG02236	-0.272009949305
HG02238	HG02238	-0.341069231401
HG02239	HG02239	0.417825859403
HG02250	HG02250	1.60948946766
HG02252	HG02252	1.2620283535
HG02253	HG02253	-0.584903894461
HG02255	HG02255	0.959387026788
HG02256	HG02256	2.86942054264
HG02259	HG02259	1.57501254007
HG02260	HG02260	0.151033218142
HG02262	HG02262	2.26318352077
HG02265	HG02265	1.14343826181
HG02266	HG02266	3.3000408773
HG02271	HG02271	-1.43137303305
HG02272	HG02272	1.97968276262
HG02274	HG02274	1.0633359438
HG02275	HG02275	-0.906063872962
HG02277	HG02277	1.63287105012
HG02278	HG02278	-0.542141147333
HG02281	HG02281	-0.483553161607
HG02282	HG02282	-1.01629995838
HG02283	HG02283	0.720699684972
HG02284	HG02284	0.452895908164
HG02285	HG02285	1.75305981598
HG02286	HG02286	-0.0167004828556
HG02291	HG02291	-1.91386040436
HG02292	HG02292	-0.416571373325
HG02298	HG02298	1.72705467704
HG02299	HG02299	1.66493936542
HG02301	HG02301	-0.525358162694
HG02304	HG02304	0.862734586531
HG02307	HG02307	3.25337832329
HG02308	HG02308	-0.634450697646
HG02309	HG02309	1.90671385723
HG02312	HG02312	1.4287519702
HG02314	HG02314	1.39867943128
HG02315	HG02315	2.16470541421
HG02317	HG02317	-0.251540196042
HG02318	HG02318	-0.145635958359
HG02322	HG02322	1.98508872579
HG02323	HG02323	-0.347492070111
HG02325	HG02325	0.900374699635
HG02330	HG02330	1.38233030278
HG02332	HG02332	-0.00724237874963
HG02334	HG02334	0.24279324184
HG02337	HG02337	0.310576154903
HG02339	HG02339	0.241911379846
HG02343	HG02343	0.0252979193274
HG02345	HG02345	0.294255138644
HG02348	HG02348	0.683284925582
HG02351	HG02351	0.562559943569
HG02353	HG02353	-0.11876839231
HG02355	HG02355	1.68941039762
HG02356	HG02356	-1.48668960807
HG02360	HG02360	-2.05614906852
HG02364	HG02364	0.716982516255
HG02367	HG02367	-0.851666963188
HG02371	HG02371	0.20399436864
HG02373	HG02373	-1.24280705897
HG02374	HG02374	0.753371347434
HG02375	HG02375	1.45686680063
HG02379	HG02379	0.154104968514
HG02380	HG02380	1.23603685297
HG02382	HG02382	2.02971958714
HG02383	HG02383	0.115542158531
HG02384	HG02384	0.0963183318849
HG02385	HG02385	0.959387197592
HG02386	HG02386	0.0211672487022
HG02389	HG02389	-0.739664680922
HG02390	HG02390	-0.335386124153
HG02391	HG02391	0.0220542535519
HG02392	HG02392	0.840577701379
HG02394	HG02394	2.38968868033
HG02395	HG02395	0.432590061137
HG02396	HG02396	0.817631253926
HG02397	HG02397	2.89644077447
HG02398	HG02398	0.706816345079
HG02399	HG02399	1.48433522476
HG02401	HG02401	0.462563106796
HG02402	HG02402	0.482057310811
HG02406	HG02406	1.83060287035
HG02407	HG02407	0.909106772204
HG02408	HG02408	-2.08584770683
HG02409	HG02409	0.610588315617
HG02410	HG02410	1.92926982007
HG02419	HG02419	2.08141537144
HG02420	HG02420	0.14766601949
HG02425	HG02425	0.589820095918
HG02427	HG02427	0.731490979873
HG02429	HG02429	1.2229749635
HG02433	HG02433	-0.0532640157162
HG02439	HG02439	0.747099232886
HG02442	HG02442	0.402939294635
HG02445	HG02445	0.591556550613
HG02449	HG02449	-0.0463224420617
HG02450	HG02450	1.05330274451
HG02455	HG02455	0.369411324894
HG02461	HG02461	0.599544601108
HG02462	HG02462	1.36374254948
HG02464	HG02464	0.83265018022
HG02465	HG02465	1.70174480216
HG02470	HG02470	-1.0121172124
HG02471	HG02471	1.53625243804
HG02476	HG02476	1.22502246618
HG02477	HG02477	0.185765401289
HG02479	HG02479	1.82836529184
HG02481	HG02481	0.0352549769189
HG02484	HG02484	0.187920322085
HG02485	HG02485	-0.980603675328
HG02489	HG02489	-0.0931650178804
HG02490	HG02490	0.108319767571
HG02491	HG02491	1.18038269829
HG02493	HG02493	-0.658980551453
HG02494	HG02494	0.524455837101
HG02496	HG02496	-0.23011772285
HG02497	HG02497	0.817307173243
HG02501	HG02501	-0.683650656951
HG02502	HG02502	-0.682187543017
HG02505	HG02505	1.79075773618
HG02508	HG02508	0.18355846585
HG02511	HG02511	-0.441580146767
HG02512	HG02512	0.320193981497
HG02513	HG02513	1.98667233135
HG02521	HG02521	0.643069274264
HG02522	HG02522	2.81121556674
HG02536	HG02536	-1.17933623022
HG02537	HG02537	0.786425220623
HG02541	HG02541	1.31227217931
HG02545	HG02545	0.167772273668
HG02546	HG02546	0.0841457151148
HG02549	HG02549	0.629734399919
HG02554	HG02554	1.19744406526
HG02555	HG02555	-0.16146668733
HG02557	HG02557	0.521263359541
HG02558	HG02558	1.34572642551
HG02561	HG02561	-0.637867633348
HG02562	HG02562	0.818811394486
HG02568	HG02568	-1.61960086479
HG02570	HG02570	-1.2512409335
HG02571	HG02571	1.32326308854
HG02573	HG02573	-1.46225906631
HG02574	HG02574	2.36428459178
HG02577	HG02577	0.517220342427
HG02580	HG02580	0.282626996211
HG02582	HG02582	0.45104823247
HG02583	HG02583	0.276104161728
HG02585	HG02585	0.931322498766
HG02586	HG02586	1.02808487562
HG02588	HG02588	0.826112991929
HG02589	HG02589	1.13109956226
HG02594	HG02594	0.842183556175
HG02595	HG02595	1.76179034928
HG02597	HG02597	0.495298971948
HG02600	HG02600	3.22250220132
HG02601	HG02601	0.0563266497919
HG02603	HG02603	0.372073997558
HG02604	HG02604	-0.49352982626
HG02610	HG02610	1.87071653566
HG02611	HG02611	0.519966562818
HG02613	HG02613	1.98508512018
HG02614	HG02614	1.10452497271
HG02620	HG02620	1.7992505718
HG02621	HG02621	2.81938715523
HG02623	HG02623	0.778080106226
HG02624	HG02624	0.142206644981
HG02628	HG02628	-0.49179166518
HG02629	HG02629	0.985339651295
HG02634	HG02634	1.92259269205
HG02635	HG02635	0.175957622665
HG02642	HG02642	-0.0713945744391
HG02643	HG02643	1.64296679964
HG02645	HG02645	2.06703736287
HG02646	HG02646	-1.11948150956
HG02648	HG02648	0.141646397038
HG02649	HG02649	0.442476759762
HG02651	HG02651	1.06693890893
HG02652	HG02652	1.55162317641
HG02654	HG02654	0.496458414054
HG02655	HG02655	0.824021361419
HG02657	HG02657	0.49953670881
HG02658	HG02658	-1.27712899819
HG02660	HG02660	1.31821947063
HG02661	HG02661	0.647073504996
HG02666	HG02666	1.30608946174
HG02667	HG02667	0.777034618222
HG02675	HG02675	1.05919832084
HG02676	HG02676	0.864923748133
HG02678	HG02678	1.28652155462
HG02679	HG02679	-0.590835319937
HG02681	HG02681	2.27778414894
HG02682	HG02682	1.31248203072
HG02684	HG02684	-1.43476997069
HG02685	HG02685	-0.252559375243
HG02687	HG02687	-0.121573282781
HG02688	HG02688	1.27628166995
HG02690	HG02690	-0.6955664007
HG02691	HG02691	-1.82380456786
HG02694	HG02694	0.469677886865
HG02696	HG02696	1.17432505416
HG02697	HG02697	1.14734247027
HG02699	HG02699	-1.22129918084
HG02700	HG02700	-0.864717866321
HG02702	HG02702	1.18794885923
HG02703	HG02703	0.984270120542
HG02715	HG02715	1.68753607828
HG02716	HG02716	1.25704349819
HG02721	HG02721	1.2301381458
HG02722	HG02722	-1.00894044968
HG02724	HG02724	1.20558608346
HG02725	HG02725	0.0402910500087
HG02727	HG02727	1.23676016523
HG02728	HG02728	-0.722898488855
HG02731	HG02731	0.767486364486
HG02733	HG02733	1.86863835218
HG02734	HG02734	0.0437944768074
HG02736	HG02736	0.968113206175
HG02737	HG02737	-0.350000350693
HG02756	HG02756	0.367230681611
HG02757	HG02757	2.67062623441
HG02759	HG02759	0.547970657772
HG02760	HG02760	0.684026811987
HG02763	HG02763	1.35516315123
HG02768	HG02768	0.3390614893
HG02769	HG02769	0.829854120924
HG02771	HG02771	2.2303133321
HG02772	HG02772	0.563536532029
HG02774	HG02774	1.92256759005
HG02775	HG02775	1.14033787864
HG02778	HG02778	1.05437173304
HG02780	HG02780	-0.798026293349
HG02783	HG02783	-0.0518863436372
HG02784	HG02784	-1.62994975287
HG02786	HG02786	-0.0188603632953
HG02787	HG02787	-0.200469084078
HG02789	HG02789	0.643193611587
HG02790	HG02790	0.748615367001
HG02792	HG02792	0.535174573595
HG02793	HG02793	1.82092832945
HG02798	HG02798	2.0814992345
HG02799	HG02799	0.508365536125
HG02804	HG02804	0.655296814551
HG02805	HG02805	1.73230944129
HG02807	HG02807	-0.386807015592
HG02808	HG02808	-1.70402132708
HG02810	HG02810	-1.45244130983
HG02811	HG02811	1.62561751049
HG02813	HG02813	1.63219278223
HG02814	HG02814	2.20598298319
HG02816	HG02816	-0.084489649746
HG02817	HG02817	-0.486723612196
HG02819	HG02819	0.438118307504
HG02820	HG02820	1.20468432242
HG02836	HG02836	0.0135912445496
HG02837	HG02837	0.690144231771
HG02839	HG02839	1.41829337592
HG02840	HG02840	-0.382478521934
HG02851	HG02851	2.33204245723
HG02852	HG02852	0.532832060213
HG02854	HG02854	1.08262873483
HG02855	HG02855	-0.0407156262542
HG02860	HG02860	1.06151606898
HG02861	HG02861	1.69152909792
HG02870	HG02870	2.34590359191
HG02878	HG02878	1.22942800174
HG02879	HG02879	-0.582051857788
HG02881	HG02881	1.47958206919
HG02882	HG02882	-0.736641710107
HG02884	HG02884	-0.295825311802
HG02885	HG02885	1.3189437461
HG02887	HG02887	1.20816626615
HG02888	HG02888	-1.50587652786
HG02890	HG02890	0.733374007836
HG02891	HG02891	1.73304490856
HG02895	HG02895	0.867920846121
HG02896	HG02896	0.485071250147
HG02922	HG02922	-1.16580553305
HG02923	HG02923	1.8920017943
HG02938	HG02938	2.19561528194
HG02941	HG02941	2.38756670353
HG02943	HG02943	1.35028411332
HG02944	HG02944	-0.437416955517
HG02946	HG02946	0.34297072129
HG02947	HG02947	-0.848509343013
HG02952	HG02952	1.60707462656
HG02953	HG02953	1.44648910196
HG02968	HG02968	0.873585861764
HG02970	HG02970	-0.023147518569
HG02971	HG02971	0.164397520617
HG02973	HG02973	0.76785196067
HG02974	HG02974	-0.340791398648
HG02976	HG02976	-0.23142725602
HG02977	HG02977	1.70117371548
HG02979	HG02979	0.978804345917
HG02981	HG02981	1.81881516817
HG02982	HG02982	0.5837974551
HG02983	HG02983	1.7525498229
HG03006	HG03006	1.25732828728
HG03007	HG03007	0.0608920343559
HG03009	HG03009	-2.11814732235
HG03012	HG03012	-1.39520513808
HG03015	HG03015	1.51525765727
HG03016	HG03016	1.09746313923
HG03018	HG03018	-1.40203385769
HG03019	HG03019	0.500556615626
HG03021	HG03021	0.854574455755
HG03022	HG03022	1.25268402222
HG03024	HG03024	-2.02184378064
HG03025	HG03025	-1.77389382529
HG03027	HG03027	-0.913460460705
HG03028	HG03028	2.14517732618
HG03039	HG03039	0.582306798982
HG03040	HG03040	-0.927040569076
HG03045	HG03045	1.21539449744
HG03046	HG03046	0.558196803088
HG03048	HG03048	0.000269748283492
HG03049	HG03049	0.837938209042
HG03052	HG03052	0.432676371517
HG03054	HG03054	-1.00261929809
HG03055	HG03055	-0.380453287098
HG03057	HG03057	1.92447165553
HG03058	HG03058	0.701113515229
HG03060	HG03060	1.1878841193
HG03061	HG03061	0.910715083833
HG03063	HG03063	0.668980766424
HG03064	HG03064	0.695561460763
HG03066	HG03066	0.976942896062
HG03069	HG03069	0.130452963188
HG03072	HG03072	1.17107738257
HG03073	HG03073	0.720337607688
HG03074	HG03074	2.44963536798
HG03077	HG03077	1.3724357989
HG03078	HG03078	1.55865473947
HG03079	HG03079	0.213599443356
HG03081	HG03081	0.637575204522
HG03082	HG03082	1.03530381276
HG03084	HG03084	0.621007653819
HG03085	HG03085	2.28761844014
HG03086	HG03086	-0.905814894743
HG03088	HG03088	1.22781550358
HG03091	HG03091	0.962020550365
HG03095	HG03095	2.17321729684
HG03096	HG03096	0.247088194881
HG03097	HG03097	1.27671116778
HG03099	HG03099	0.95962520256
HG03100	HG03100	1.2241544037
HG03103	HG03103	0.813384072297
HG03105	HG03105	0.300044955635
HG03108	HG03108	1.63322397107
HG03109	HG03109	0.777259171567
HG03111	HG03111	1.10729466945
HG03112	HG03112	1.29943363093
HG03114	HG03114	-0.174314560596
HG03115	HG03115	2.33187098152
HG03117	HG03117	0.318812839111
HG03118	HG03118	0.9566339908
HG03120	HG03120	2.01992029589
HG03121	HG03121	1.97015612855
HG03123	HG03123	2.75723337529
HG03124	HG03124	-0.521761526256
HG03126	HG03126	0.663147339772
HG03127	HG03127	0.71969144127
HG03129	HG03129	0.235088830187
HG03130	HG03130	2.05574079701
HG03132	HG03132	1.87137707119
HG03133	HG03133	-0.442231817306
HG03135	HG03135	-0.592821297718
HG03136	HG03136	-0.415161344176
HG03139	HG03139	-0.845951163541
HG03157	HG03157	0.905461168003
HG03159	HG03159	-0.27226995831
HG03160	HG03160	-0.908347410769
HG03162	HG03162	0.353542335458
HG03163	HG03163	0.953938536016
HG03166	HG03166	-0.691920448796
HG03168	HG03168	-0.766950327685
HG03169	HG03169	0.803372309794
HG03172	HG03172	0.659670323751
HG03175	HG03175	1.28014663658
HG03189	HG03189	1.42635854029
HG03190	HG03190	0.54914938576
HG03193	HG03193	0.254878536682
HG03195	HG03195	1.26596998705
HG03196	HG03196	1.58705230668
HG03198	HG03198	0.067695758993
HG03199	HG03199	-0.291640002338
HG03202	HG03202	-0.0409058816495
HG03209	HG03209	-0.548963169574
HG03212	HG03212	-0.556757423316
HG03224	HG03224	1.47593268804
HG03225	HG03225	1.05825444878
HG03228	HG03228	0.0610915897074
HG03229	HG03229	0.186768193419
HG03234	HG03234	0.633090138401
HG03235	HG03235	1.40515184168
HG03237	HG03237	2.95261433036
HG03238	HG03238	1.616586005
HG03240	HG03240	0.581659734607
HG03241	HG03241	0.923733498906
HG03246	HG03246	1.45989549197
HG03247	HG03247	2.43634755233
HG03258	HG03258	0.0909760813041
HG03259	HG03259	1.09984739412
HG03265	HG03265	-0.462057054476
HG03267	HG03267	0.00593563508247
HG03268	HG03268	0.778420498776
HG03270	HG03270	0.097740673274
HG03271	HG03271	0.702358184575
HG03279	HG03279	0.219330084237
HG03280	HG03280	0.19865843728
HG03291	HG03291	-0.283629672082
HG03294	HG03294	1.12896498344
HG03295	HG03295	-0.269506804009
HG03297	HG03297	0.86029145542
HG03298	HG03298	1.26453598154
HG03300	HG03300	-0.474475144812
HG03301	HG03301	1.37432681738
HG03303	HG03303	1.76284980711
HG03304	HG03304	1.88215394279
HG03311	HG03311	0.631129458272
HG03313	HG03313	0.68156780405
HG03342	HG03342	-0.0759410570368
HG03343	HG03343	0.964848690316
HG03351	HG03351	0.51723947827
HG03352	HG03352	0.524385581039
HG03354	HG03354	1.10557991654
HG03363	HG03363	1.67840509982
HG03366	HG03366	1.22216794282
HG03367	HG03367	0.651991090121
HG03369	HG03369	-0.428978681344
HG03370	HG03370	0.423611623569
HG03372	HG03372	2.35471380336
HG03376	HG03376	-0.184973518847
HG03378	HG03378	-0.876363198184
HG03380	HG03380	1.35681479042
HG03382	HG03382	1.39255383616
HG03385	HG03385	-0.367005461632
HG03388	HG03388	0.267392987204
HG03391	HG03391	1.53698466501
HG03394	HG03394	-0.0692005633165
HG03397	HG03397	-0.817524091185
HG03401	HG03401	1.36801905441
HG03410	HG03410	-0.109958287249
HG03419	HG03419	0.198780468105
HG03428	HG03428	1.20716756497
HG03432	HG03432	0.32938908461
HG03433	HG03433	1.11272321226
HG03436	HG03436	1.0462273029
HG03437	HG03437	2.09424836808
HG03439	HG03439	0.422838746018
HG03442	HG03442	1.96886177976
HG03445	HG03445	0.281451882383
HG03446	HG03446	0.915147608795
HG03449	HG03449	-0.720420491009
HG03451	HG03451	0.490066237851
HG03452	HG03452	0.383619421624
HG03455	HG03455	-0.435783604063
HG03457	HG03457	0.0645565681261
HG03458	HG03458	0.553678746467
HG03460	HG03460	1.70343700418
HG03461	HG03461	-0.471586617271
HG03464	HG03464	-0.168755778392
HG03469	HG03469	0.420573915307
HG03470	HG03470	1.30700382243
HG03472	HG03472	0.500676513999
HG03473	HG03473	0.74619841564
HG03476	HG03476	-1.31291936268
HG03478	HG03478	1.25674192839
HG03479	HG03479	1.79711242294
HG03484	HG03484	-1.1636653273
HG03485	HG03485	0.458288402176
HG03488	HG03488	-1.33082103146
HG03490	HG03490	-0.175688270833
HG03491	HG03491	0.699158153293
HG03499	HG03499	0.521830696438
HG03511	HG03511	1.262537832
HG03514	HG03514	0.938606171592
HG03515	HG03515	1.00570827434
HG03517	HG03517	1.31601928533
HG03518	HG03518	-0.461919041268
HG03520	HG03520	0.687666455866
HG03521	HG03521	1.00006768592
HG03538	HG03538	-0.239719268852
HG03539	HG03539	2.45587339463
HG03547	HG03547	0.81341268499
HG03548	HG03548	1.43765940441
HG03556	HG03556	-0.419751436384
HG03557	HG03557	0.554805297407
HG03558	HG03558	1.11316579081
HG03559	HG03559	0.645776319495
HG03563	HG03563	0.000636933292236
HG03565	HG03565	-0.0306852597452
HG03567	HG03567	1.16081642312
HG03571	HG03571	-0.562234380712
HG03572	HG03572	0.995336187607
HG03575	HG03575	1.02747023153
HG03577	HG03577	1.012429722
HG03578	HG03578	0.12621239985
HG03583	HG03583	-0.942242451391
HG03585	HG03585	0.872969499845
HG03589	HG03589	-0.70851669984
HG03593	HG03593	1.88229332983
HG03594	HG03594	-0.264313049169
HG03595	HG03595	-0.233530994025
HG03598	HG03598	-1.60793023425
HG03600	HG03600	0.600278135192
HG03603	HG03603	1.14643327845
HG03604	HG03604	0.519011423027
HG03607	HG03607	-0.00933599036877
HG03611	HG03611	0.154591086474
HG03615	HG03615	-0.331291920351
HG03616	HG03616	-0.0904010389313
HG03619	HG03619	1.08089664627
HG03624	HG03624	1.02735278178
HG03625	HG03625	0.458436108997
HG03629	HG03629	-0.168554482001
HG03631	HG03631	2.29758471026
HG03634	HG03634	0.738965210169
HG03636	HG03636	1.09934444562
HG03640	HG03640	0.535546841139
HG03642	HG03642	-0.137673505981
HG03643	HG03643	2.46371308139
HG03644	HG03644	0.975630089063
HG03645	HG03645	-0.0400879218178
HG03646	HG03646	0.242545994963
HG03649	HG03649	1.16058040835
HG03652	HG03652	1.57730637185
HG03653	HG03653	-0.362291318338
HG03660	HG03660	0.416275109935
HG03663	HG03663	1.7291419383
HG03667	HG03667	-0.503604719911
HG03668	HG03668	-1.31289793113
HG03672	HG03672	-1.23780850759
HG03673	HG03673	1.69072627715
HG03679	HG03679	-0.210293066173
HG03680	HG03680	0.224422042593
HG03681	HG03681	0.113413457049
HG03684	HG03684	0.285508048153
HG03685	HG03685	1.17814395798
HG03686	HG03686	1.29789095801
HG03687	HG03687	3.54325507027
HG03689	HG03689	-0.202551458141
HG03690	HG03690	0.931234738044
HG03691	HG03691	-0.800292949089
HG03692	HG03692	2.17439662549
HG03693	HG03693	0.907425429223
HG03694	HG03694	0.186014778288
HG03695	HG03695	0.512350922874
HG03696	HG03696	0.519701395395
HG03697	HG03697	1.88170537527
HG03698	HG03698	0.0231589442256
HG03702	HG03702	0.426843641204
HG03703	HG03703	-0.764408975284
HG03705	HG03705	0.232449037105
HG03706	HG03706	-0.940790874838
HG03708	HG03708	1.69914194448
HG03709	HG03709	1.27251427553
HG03711	HG03711	0.37099375427
HG03713	HG03713	0.629650586179
HG03714	HG03714	0.635425566426
HG03716	HG03716	0.426464475085
HG03717	HG03717	0.757454346674
HG03718	HG03718	0.282590884012
HG03720	HG03720	-0.335008170953
HG03722	HG03722	0.775137757868
HG03727	HG03727	-0.311780351492
HG03729	HG03729	1.70714613574
HG03730	HG03730	-0.360668060396
HG03731	HG03731	0.957403475332
HG03733	HG03733	1.61123224506
HG03736	HG03736	1.51433213726
HG03738	HG03738	1.61536951769
HG03740	HG03740	2.86537096829
HG03741	HG03741	-0.837666080907
HG03742	HG03742	1.37893492006
HG03743	HG03743	1.5740251093
HG03744	HG03744	0.485578252513
HG03745	HG03745	0.368177616034
HG03746	HG03746	1.6734165595
HG03750	HG03750	0.443228416332
HG03752	HG03752	-0.826279165737
HG03753	HG03753	0.754386441896
HG03754	HG03754	1.24268826684
HG03755	HG03755	0.880903165015
HG03756	HG03756	1.99716549327
HG03757	HG03757	-0.291295079927
HG03760	HG03760	1.35229668603
HG03762	HG03762	1.42091899891
HG03765	HG03765	2.26936833411
HG03767	HG03767	1.2314409842
HG03770	HG03770	-0.369424486433
HG03771	HG03771	1.52739104274
HG03772	HG03772	0.184379325368
HG03773	HG03773	1.4451856819
HG03774	HG03774	-0.0471485593504
HG03775	HG03775	1.04408936643
HG03777	HG03777	1.69160993552
HG03778	HG03778	2.25769007352
HG03779	HG03779	-1.9944843033
HG03780	HG03780	0.608941656196
HG03781	HG03781	-0.773437629712
HG03782	HG03782	-0.0717989589938
HG03784	HG03784	1.06182982435
HG03785	HG03785	1.01167215932
HG03786	HG03786	0.974387589011
HG03787	HG03787	0.83038529323
HG03788	HG03788	2.48157339715
HG03789	HG03789	-0.155514413483
HG03790	HG03790	1.27762023071
HG03792	HG03792	1.14924055561
HG03793	HG03793	1.09290210674
HG03796	HG03796	3.02582686909
HG03800	HG03800	0.292121316316
HG03802	HG03802	1.69734683344
HG03803	HG03803	-0.547971561996
HG03805	HG03805	0.697822348108
HG03808	HG03808	0.384474923489
HG03809	HG03809	-0.935690016248
HG03812	HG03812	1.7460092262
HG03814	HG03814	-0.253119732541
HG03815	HG03815	0.643974445428
HG03817	HG03817	0.943103288737
HG03821	HG03821	1.87058534117
HG03823	HG03823	0.212445789557
HG03824	HG03824	2.22223328392
HG03826	HG03826	0.857396695005
HG03829	HG03829	1.04793038842
HG03830	HG03830	0.750620140309
HG03832	HG03832	1.11453310463
HG03833	HG03833	1.60294003894
HG03836	HG03836	-0.0897601763838
HG03837	HG03837	0.867409392925
HG03838	HG03838	1.80339216126
HG03844	HG03844	1.21582900969
HG03846	HG03846	0.602013071521
HG03848	HG03848	-0.690386970019
HG03849	HG03849	0.8368703549
HG03850	HG03850	-0.105604117347
HG03851	HG03851	-0.177921631889
HG03854	HG03854	0.832266201821
HG03856	HG03856	-0.893704829493
HG03857	HG03857	0.574414106966
HG03858	HG03858	0.0298852864841
HG03861	HG03861	0.314278269246
HG03862	HG03862	0.748753511156
HG03863	HG03863	0.618537396118
HG03864	HG03864	-0.230531329301
HG03866	HG03866	1.49520973423
HG03867	HG03867	0.997898158903
HG03868	HG03868	-0.130844536047
HG03869	HG03869	0.736990341786
HG03870	HG03870	1.69544144726
HG03871	HG03871	-0.000253563678794
HG03872	HG03872	1.0059931008
HG03873	HG03873	0.404648400484
HG03874	HG03874	0.496679233249
HG03875	HG03875	0.60231902949
HG03882	HG03882	-0.1272876114
HG03884	HG03884	2.05902248032
HG03885	HG03885	0.477806375538
HG03886	HG03886	0.872139829114
HG03887	HG03887	0.096555724638
HG03888	HG03888	2.39034035544
HG03890	HG03890	1.36173483367
HG03894	HG03894	1.25747132689
HG03895	HG03895	-0.364196772845
HG03896	HG03896	0.846484908984
HG03897	HG03897	0.206233230801
HG03898	HG03898	0.623216993481
HG03899	HG03899	0.64453044713
HG03900	HG03900	0.739078070171
HG03902	HG03902	0.393455744154
HG03905	HG03905	2.69774786617
HG03907	HG03907	0.613815279498
HG03908	HG03908	-0.153396674
HG03910	HG03910	-0.442823648883
HG03911	HG03911	-1.27066129139
HG03913	HG03913	-0.081298760211
HG03914	HG03914	-0.427488017764
HG03916	HG03916	0.838970756993
HG03917	HG03917	1.72751125529
HG03919	HG03919	0.867762912384
HG03920	HG03920	-1.31153395865
HG03922	HG03922	3.60836573724
HG03925	HG03925	1.14155157486
HG03926	HG03926	0.393856548081
HG03928	HG03928	1.65604713232
HG03931	HG03931	2.28512539732
HG03934	HG03934	1.10488091487
HG03937	HG03937	0.389162625109
HG03940	HG03940	-0.251091051836
HG03941	HG03941	0.589076357644
HG03943	HG03943	1.34203214575
HG03944	HG03944	1.62747183356
HG03945	HG03945	-1.1577429024
HG03947	HG03947	0.626901436853
HG03949	HG03949	0.649231524248
HG03950	HG03950	0.0590498573291
HG03951	HG03951	-0.173146569491
HG03953	HG03953	-0.403197645996
HG03955	HG03955	0.471529567782
HG03960	HG03960	1.65172049293
HG03963	HG03963	1.20232322587
HG03965	HG03965	-0.509933544241
HG03967	HG03967	-0.506185543746
HG03968	HG03968	0.29813127851
HG03969	HG03969	-0.619591225699
HG03971	HG03971	1.03060290446
HG03973	HG03973	0.519728018378
HG03974	HG03974	2.51091737419
HG03976	HG03976	1.24844245862
HG03977	HG03977	2.54593611203
HG03978	HG03978	-1.37452813822
HG03985	HG03985	1.11275980403
HG03986	HG03986	0.0491460658848
HG03989	HG03989	-1.53678238603
HG03990	HG03990	-1.41682871968
HG03991	HG03991	-0.561606016956
HG03995	HG03995	0.873265556966
HG03998	HG03998	0.20951084727
HG03999	HG03999	0.863865130806
HG04001	HG04001	2.07802314446
HG04002	HG04002	1.89363609838
HG04003	HG04003	2.91922444934
HG04006	HG04006	2.1256594451
HG04014	HG04014	3.03976673334
HG04015	HG04015	0.7629131292
HG04017	HG04017	-0.222653841807
HG04018	HG04018	-1.53566487415
HG04019	HG04019	0.0625562866869
HG04020	HG04020	0.548744297871
HG04022	HG04022	1.07488415668
HG04023	HG04023	-0.214551153241
HG04025	HG04025	-0.924242815789
HG04026	HG04026	-0.511898347316
HG04029	HG04029	0.953151830808
HG04033	HG04033	0.509880585175
HG04035	HG04035	-1.01612242526
HG04038	HG04038	2.41524010711
HG04039	HG04039	0.523666663512
HG04042	HG04042	0.84009241858
HG04047	HG04047	1.03851575397
HG04054	HG04054	1.58208129857
HG04056	HG04056	-0.674822089562
HG04059	HG04059	-0.592493723636
HG04060	HG04060	-0.6275763553
HG04061	HG04061	0.834679519381
HG04062	HG04062	-0.0662355279427
HG04063	HG04063	2.1410585927
HG04070	HG04070	1.69626592313
HG04075	HG04075	0.695716430929
HG04076	HG04076	-0.398463312235
HG04080	HG04080	1.20060027914
HG04090	HG04090	0.594813145467
HG04093	HG04093	0.967251100185
HG04094	HG04094	-0.148476516518
HG04096	HG04096	0.171831491997
HG04098	HG04098	0.0150651837011
HG04099	HG04099	-0.622306421425
HG04100	HG04100	-0.572036378181
HG04106	HG04106	-0.323683274398
HG04107	HG04107	0.654526390565
HG04118	HG04118	-0.411578166416
HG04131	HG04131	-0.0279483931627
HG04134	HG04134	-2.12530636739
HG04140	HG04140	-0.139744243121
