FID	IID	phenotype
HG02137	HG02137	0.299162140156
HG02138	HG02138	0.737725363815
HG02139	HG02139	0.503343999299
HG02140	HG02140	0.929051566382
HG02141	HG02141	1.80337838677
HG02142	HG02142	0.0516741798967
HG02143	HG02143	-0.941376636027
HG02144	HG02144	0.31570404214
HG02146	HG02146	1.77634990239
HG02147	HG02147	0.782963552528
HG02150	HG02150	-0.292129726926
HG02151	HG02151	2.57145262102
HG02152	HG02152	0.57565667325
HG02153	HG02153	-0.111873838463
HG02154	HG02154	1.285649756
HG02155	HG02155	-0.110388350564
HG02156	HG02156	0.510703427771
HG02164	HG02164	0.905745712106
HG02165	HG02165	0.474242358507
HG02166	HG02166	1.55328247459
HG02178	HG02178	1.18316934246
HG02179	HG02179	0.457117662864
HG02180	HG02180	1.43230188029
HG02181	HG02181	-0.686597221111
HG02182	HG02182	0.855059314205
HG02184	HG02184	-0.0180823177258
HG02185	HG02185	-0.0494889535133
HG02186	HG02186	-0.557244063781
HG02187	HG02187	0.739474231341
HG02188	HG02188	0.173456944994
HG02190	HG02190	0.788546048852
HG02215	HG02215	-0.406892129516
HG02219	HG02219	0.300067118437
HG02220	HG02220	-0.172325855734
HG02221	HG02221	0.0992189083284
HG02223	HG02223	-0.4158726486
HG02224	HG02224	1.66563163174
HG02230	HG02230	0.444820795741
HG02231	HG02231	1.26190807071
HG02232	HG02232	0.537725015043
HG02233	HG02233	1.32873001101
HG02235	HG02235	0.637770502033
HG02236	HG02236	0.882761241063
HG02238	HG02238	1.25675874826
HG02239	HG02239	0.81526357106
HG02250	HG02250	0.782181551388
HG02252	HG02252	0.36167903908
HG02253	HG02253	0.124908211945
HG02255	HG02255	1.26358143665
HG02256	HG02256	1.51749515192
HG02259	HG02259	0.629953470775
HG02260	HG02260	-0.0523868518359
HG02262	HG02262	0.567545179658
HG02265	HG02265	-0.00446818957034
HG02266	HG02266	0.802071320048
HG02271	HG02271	-1.24367895
HG02272	HG02272	1.46354048013
HG02274	HG02274	0.989184420908
HG02275	HG02275	0.530765593281
HG02277	HG02277	0.480004507915
HG02278	HG02278	0.360462695609
HG02281	HG02281	-0.436601909953
HG02282	HG02282	0.392059884695
HG02283	HG02283	0.759784838057
HG02284	HG02284	1.6873931275
HG02285	HG02285	1.88115821747
HG02286	HG02286	0.531496064467
HG02291	HG02291	1.33766410431
HG02292	HG02292	0.130647144832
HG02298	HG02298	1.42582795409
HG02299	HG02299	-0.988248030897
HG02301	HG02301	1.72718322835
HG02304	HG02304	0.330880608105
HG02307	HG02307	-0.175838783181
HG02308	HG02308	-0.396112878683
HG02309	HG02309	-0.572619809554
HG02312	HG02312	1.17018525168
HG02314	HG02314	1.21251574823
HG02315	HG02315	1.4066694069
HG02317	HG02317	-0.295073089371
HG02318	HG02318	-0.0252348747669
HG02322	HG02322	-0.0516694476248
HG02323	HG02323	0.922479973039
HG02325	HG02325	0.812860765888
HG02330	HG02330	1.51089232888
HG02332	HG02332	-0.109385514396
HG02334	HG02334	1.2910731266
HG02337	HG02337	-0.0138788490742
HG02339	HG02339	2.12310407315
HG02343	HG02343	0.496554968719
HG02345	HG02345	0.500136990708
HG02348	HG02348	-0.420546449664
HG02351	HG02351	0.516547799046
HG02353	HG02353	0.740849291195
HG02355	HG02355	0.551577591389
HG02356	HG02356	-0.0567576888705
HG02360	HG02360	0.141983670964
HG02364	HG02364	0.440662021621
HG02367	HG02367	0.309507589593
HG02371	HG02371	0.962606672416
HG02373	HG02373	0.444116998286
HG02374	HG02374	-0.142294452209
HG02375	HG02375	1.41315978136
HG02379	HG02379	-0.43788045507
HG02380	HG02380	-0.722474184133
HG02382	HG02382	1.45198867522
HG02383	HG02383	0.141042303513
HG02384	HG02384	0.993688246029
HG02385	HG02385	1.03672743666
HG02386	HG02386	-0.487471691426
HG02389	HG02389	-0.198855837372
HG02390	HG02390	2.38858352842
HG02391	HG02391	0.580510203989
HG02392	HG02392	0.289236380539
HG02394	HG02394	1.70345458447
HG02395	HG02395	0.846079921451
HG02396	HG02396	1.38090400207
HG02397	HG02397	0.7150090051
HG02398	HG02398	0.460100026883
HG02399	HG02399	0.745553778371
HG02401	HG02401	0.0598679909975
HG02402	HG02402	1.07931180818
HG02406	HG02406	0.0508521620685
HG02407	HG02407	0.233051074629
HG02408	HG02408	-0.133866387502
HG02409	HG02409	0.567252729595
HG02410	HG02410	-0.615732348604
HG02419	HG02419	0.451556996411
HG02420	HG02420	1.17271818919
HG02425	HG02425	1.69637750629
HG02427	HG02427	-0.30337886439
HG02429	HG02429	-0.480832802017
HG02433	HG02433	-0.298523981417
HG02439	HG02439	1.49836615878
HG02442	HG02442	0.938566442051
HG02445	HG02445	1.33797648455
HG02449	HG02449	1.1673824681
HG02450	HG02450	1.14145334614
HG02455	HG02455	1.60320368753
HG02461	HG02461	0.765496158167
HG02462	HG02462	0.696027684495
HG02464	HG02464	0.0899830418621
HG02465	HG02465	1.53390756051
HG02470	HG02470	1.19017308244
HG02471	HG02471	0.20539028476
HG02476	HG02476	-0.265940419488
HG02477	HG02477	-0.327750782026
HG02479	HG02479	-0.801285410912
HG02481	HG02481	1.2989792548
HG02484	HG02484	0.701167755363
HG02485	HG02485	-0.999040914616
HG02489	HG02489	2.23341450284
HG02490	HG02490	0.308075852676
HG02491	HG02491	0.911977835854
HG02493	HG02493	0.188315900648
HG02494	HG02494	0.6392647899
HG02496	HG02496	0.128222480909
HG02497	HG02497	0.640257480628
HG02501	HG02501	0.748349405095
HG02502	HG02502	-0.206513605288
HG02505	HG02505	0.00839518577219
HG02508	HG02508	2.59102363973
HG02511	HG02511	-0.0301904295088
HG02512	HG02512	-0.348636293413
HG02513	HG02513	-0.406292363876
HG02521	HG02521	0.334040768972
HG02522	HG02522	2.00271695631
HG02536	HG02536	0.404134584467
HG02537	HG02537	1.92640636166
HG02541	HG02541	1.13429787653
HG02545	HG02545	1.11229030181
HG02546	HG02546	0.939286858867
HG02549	HG02549	-0.412711324633
HG02554	HG02554	1.57148224826
HG02555	HG02555	1.37782761404
HG02557	HG02557	0.632138242001
HG02558	HG02558	1.46153753476
HG02561	HG02561	0.749772682961
HG02562	HG02562	1.01470490998
HG02568	HG02568	-0.141131484602
HG02570	HG02570	0.231757787064
HG02571	HG02571	0.643504857572
HG02573	HG02573	0.774489300746
HG02574	HG02574	0.550687906383
HG02577	HG02577	-0.0569954156335
HG02580	HG02580	1.2866044571
HG02582	HG02582	1.59343852694
HG02583	HG02583	0.40839508036
HG02585	HG02585	0.229999963944
HG02586	HG02586	1.33001739584
HG02588	HG02588	0.48613951217
HG02589	HG02589	1.46509274263
HG02594	HG02594	0.612874454023
HG02595	HG02595	1.36110409446
HG02597	HG02597	1.01690967365
HG02600	HG02600	0.231795145326
HG02601	HG02601	-0.737959023189
HG02603	HG02603	1.20041759836
HG02604	HG02604	0.588165749254
HG02610	HG02610	0.468737838614
HG02611	HG02611	1.61920383867
HG02613	HG02613	0.176327976186
HG02614	HG02614	0.614120279872
HG02620	HG02620	2.24367597926
HG02621	HG02621	0.54169771033
HG02623	HG02623	-0.101157156877
HG02624	HG02624	0.0740162510458
HG02628	HG02628	2.41040497282
HG02629	HG02629	0.46848681666
HG02634	HG02634	-0.496267679258
HG02635	HG02635	2.44779868017
HG02642	HG02642	0.467927262494
HG02643	HG02643	1.30853300795
HG02645	HG02645	0.945968035371
HG02646	HG02646	0.593024060304
HG02648	HG02648	0.350971495404
HG02649	HG02649	-0.279942539616
HG02651	HG02651	-0.202819062864
HG02652	HG02652	0.515898021683
HG02654	HG02654	1.60421184508
HG02655	HG02655	-0.279714457865
HG02657	HG02657	-0.236813978689
HG02658	HG02658	0.621235525921
HG02660	HG02660	-0.309146844444
HG02661	HG02661	-0.298124340028
HG02666	HG02666	-0.0477389620997
HG02667	HG02667	1.67201188937
HG02675	HG02675	1.98939012615
HG02676	HG02676	-0.877985762993
HG02678	HG02678	0.594980448952
HG02679	HG02679	1.49047496446
HG02681	HG02681	0.0601911036858
HG02682	HG02682	0.832211674148
HG02684	HG02684	0.758020505005
HG02685	HG02685	1.18020133314
HG02687	HG02687	0.894497678051
HG02688	HG02688	0.333188100298
HG02690	HG02690	-0.294218777876
HG02691	HG02691	1.24528034521
HG02694	HG02694	0.996966151234
HG02696	HG02696	0.723331649112
HG02697	HG02697	0.552619288221
HG02699	HG02699	0.835787051592
HG02700	HG02700	1.161998375
HG02702	HG02702	0.912949732619
HG02703	HG02703	0.114644920393
HG02715	HG02715	1.47173012465
HG02716	HG02716	0.547234829395
HG02721	HG02721	0.604648464038
HG02722	HG02722	0.0187488738839
HG02724	HG02724	-0.000215870713733
HG02725	HG02725	0.382614652135
HG02727	HG02727	-0.285156135242
HG02728	HG02728	0.132801727254
HG02731	HG02731	0.913590130152
HG02733	HG02733	0.189696650305
HG02734	HG02734	0.505251421506
HG02736	HG02736	-1.2702099531
HG02737	HG02737	0.816888511109
HG02756	HG02756	0.369040594226
HG02757	HG02757	0.551115874891
HG02759	HG02759	1.28771023485
HG02760	HG02760	-0.285169534764
HG02763	HG02763	0.339660633907
HG02768	HG02768	0.0945767422266
HG02769	HG02769	-0.0162361932391
HG02771	HG02771	1.21688344057
HG02772	HG02772	0.564045421289
HG02774	HG02774	0.97259342578
HG02775	HG02775	0.786127214771
HG02778	HG02778	1.3112146414
HG02780	HG02780	0.241934440405
HG02783	HG02783	0.49493202643
HG02784	HG02784	-0.0450963963432
HG02786	HG02786	0.482587834901
HG02787	HG02787	-0.48884391622
HG02789	HG02789	-0.78146167019
HG02790	HG02790	0.973742625965
HG02792	HG02792	0.708942197666
HG02793	HG02793	0.362451237782
HG02798	HG02798	0.761606640694
HG02799	HG02799	-0.507304280648
HG02804	HG02804	0.675607073145
HG02805	HG02805	0.821531988444
HG02807	HG02807	0.171880364233
HG02808	HG02808	0.649893323015
HG02810	HG02810	-1.28760879653
HG02811	HG02811	0.143254683883
HG02813	HG02813	1.00972231589
HG02814	HG02814	1.83997741521
HG02816	HG02816	0.32329900507
HG02817	HG02817	0.716379603763
HG02819	HG02819	0.649829070989
HG02820	HG02820	-0.516990294924
HG02836	HG02836	0.978349623229
HG02837	HG02837	0.615367117726
HG02839	HG02839	0.942065444622
HG02840	HG02840	0.703440310215
HG02851	HG02851	0.99200330765
HG02852	HG02852	0.292605162251
HG02854	HG02854	0.643976187171
HG02855	HG02855	-0.711491085163
HG02860	HG02860	1.20167531671
HG02861	HG02861	0.452705612499
HG02870	HG02870	0.679568753915
HG02878	HG02878	1.20339252902
HG02879	HG02879	-0.626580044379
HG02881	HG02881	1.0950398953
HG02882	HG02882	-0.0560057213633
HG02884	HG02884	0.383140768659
HG02885	HG02885	-0.752770989498
HG02887	HG02887	0.291533250615
HG02888	HG02888	0.592400884288
HG02890	HG02890	1.8741692416
HG02891	HG02891	1.87177673105
HG02895	HG02895	0.222992608016
HG02896	HG02896	0.313608773565
HG02922	HG02922	1.26521881124
HG02923	HG02923	1.54026864661
HG02938	HG02938	1.43726100993
HG02941	HG02941	-0.87417560823
HG02943	HG02943	0.507665565666
HG02944	HG02944	-0.746137226118
HG02946	HG02946	-1.35042820738
HG02947	HG02947	0.306597807206
HG02952	HG02952	0.610183856554
HG02953	HG02953	1.40686000254
HG02968	HG02968	1.74092853408
HG02970	HG02970	0.424858165604
HG02971	HG02971	1.8014376919
HG02973	HG02973	0.307462592662
HG02974	HG02974	1.69976206159
HG02976	HG02976	-0.212390055719
HG02977	HG02977	0.279828902659
HG02979	HG02979	0.388720179947
HG02981	HG02981	1.80491334373
HG02982	HG02982	-0.510850490154
HG02983	HG02983	0.654962914276
HG03006	HG03006	0.121061656576
HG03007	HG03007	0.356828829071
HG03009	HG03009	1.91294807212
HG03012	HG03012	0.899308015719
HG03015	HG03015	1.17895981951
HG03016	HG03016	1.59009634598
HG03018	HG03018	0.533680007528
HG03019	HG03019	-0.230450726542
HG03021	HG03021	0.167084468009
HG03022	HG03022	0.153535797469
HG03024	HG03024	-0.46460456329
HG03025	HG03025	0.366379635417
HG03027	HG03027	-0.162962570083
HG03028	HG03028	0.620717646821
HG03039	HG03039	1.33749813572
HG03040	HG03040	1.2182859201
HG03045	HG03045	0.193778578119
HG03046	HG03046	0.447387379254
HG03048	HG03048	1.02371850487
HG03049	HG03049	0.31861548691
HG03052	HG03052	-0.0487776379992
HG03054	HG03054	2.17332429194
HG03055	HG03055	0.893582996136
HG03057	HG03057	1.55114993785
HG03058	HG03058	0.0588407189954
HG03060	HG03060	-0.350549466487
HG03061	HG03061	-0.95791052101
HG03063	HG03063	0.516893582578
HG03064	HG03064	0.780123851935
HG03066	HG03066	1.25471725641
HG03069	HG03069	1.39147832601
HG03072	HG03072	0.838860703948
HG03073	HG03073	0.304070757208
HG03074	HG03074	1.42777462176
HG03077	HG03077	0.479233826461
HG03078	HG03078	0.176194514165
HG03079	HG03079	0.846300832566
HG03081	HG03081	0.180831773786
HG03082	HG03082	1.30266324606
HG03084	HG03084	-0.955815669718
HG03085	HG03085	0.382266136287
HG03086	HG03086	-0.028652387448
HG03088	HG03088	0.302734311254
HG03091	HG03091	0.693644754077
HG03095	HG03095	0.342933731094
HG03096	HG03096	-0.313715735799
HG03097	HG03097	0.559561993925
HG03099	HG03099	0.139789617722
HG03100	HG03100	0.243817957176
HG03103	HG03103	0.389993399643
HG03105	HG03105	1.44980460472
HG03108	HG03108	0.70048280331
HG03109	HG03109	-1.42143547499
HG03111	HG03111	-0.10694836731
HG03112	HG03112	1.36733644811
HG03114	HG03114	1.56968456063
HG03115	HG03115	0.446380039194
HG03117	HG03117	0.652908489077
HG03118	HG03118	1.25791571652
HG03120	HG03120	0.977293912634
HG03121	HG03121	-0.0756086546175
HG03123	HG03123	1.41683208252
HG03124	HG03124	1.77263829704
HG03126	HG03126	0.0594644083636
HG03127	HG03127	1.10149754559
HG03129	HG03129	1.81360364155
HG03130	HG03130	-0.375001785807
HG03132	HG03132	1.65928223485
HG03133	HG03133	1.72614822903
HG03135	HG03135	-0.0512315568038
HG03136	HG03136	0.697182816575
HG03139	HG03139	-0.0617183969406
HG03157	HG03157	0.332100446285
HG03159	HG03159	0.103310879491
HG03160	HG03160	-1.12531418051
HG03162	HG03162	0.847634413512
HG03163	HG03163	0.427408358229
HG03166	HG03166	1.46849653874
HG03168	HG03168	0.7359474422
HG03169	HG03169	-0.908190582287
HG03172	HG03172	1.98275321636
HG03175	HG03175	1.09117174231
HG03189	HG03189	0.930916272399
HG03190	HG03190	1.02446070167
HG03193	HG03193	0.0619447667827
HG03195	HG03195	0.118832970208
HG03196	HG03196	0.513373512232
HG03198	HG03198	0.670890903463
HG03199	HG03199	1.49073536203
HG03202	HG03202	-0.0657719077807
HG03209	HG03209	0.425061093462
HG03212	HG03212	-0.439670617298
HG03224	HG03224	0.417119998379
HG03225	HG03225	-0.0642183325293
HG03228	HG03228	-0.166282253885
HG03229	HG03229	0.0926356073732
HG03234	HG03234	0.830655010684
HG03235	HG03235	0.727483737839
HG03237	HG03237	0.783337106553
HG03238	HG03238	-0.169855051766
HG03240	HG03240	-0.0226644488433
HG03241	HG03241	-0.415972032941
HG03246	HG03246	0.470076314076
HG03247	HG03247	0.442605591669
HG03258	HG03258	-0.646089351267
HG03259	HG03259	-0.0124024332926
HG03265	HG03265	0.660548109637
HG03267	HG03267	-0.0098304390424
HG03268	HG03268	0.126434904983
HG03270	HG03270	0.331924714676
HG03271	HG03271	1.37704709697
HG03279	HG03279	0.54245419792
HG03280	HG03280	1.31327153834
HG03291	HG03291	0.909410087815
HG03294	HG03294	1.24325961586
HG03295	HG03295	1.06415285053
HG03297	HG03297	-0.906243410524
HG03298	HG03298	0.119417818849
HG03300	HG03300	0.132747694748
HG03301	HG03301	-0.618324373796
HG03303	HG03303	1.15031842647
HG03304	HG03304	0.0043837812593
HG03311	HG03311	-0.388447558069
HG03313	HG03313	1.04342184145
HG03342	HG03342	1.23892702426
HG03343	HG03343	-1.43674129867
HG03351	HG03351	0.676568084012
HG03352	HG03352	-0.471400806239
HG03354	HG03354	2.52928721463
HG03363	HG03363	-0.115652421452
HG03366	HG03366	0.801900025438
HG03367	HG03367	1.41021510934
HG03369	HG03369	0.503171366773
HG03370	HG03370	0.975616684154
HG03372	HG03372	0.46958885087
HG03376	HG03376	0.244456254201
HG03378	HG03378	0.529328698864
HG03380	HG03380	0.653428039024
HG03382	HG03382	0.366447493036
HG03385	HG03385	0.267046346207
HG03388	HG03388	-0.230200927983
HG03391	HG03391	0.686037416907
HG03394	HG03394	1.66241162362
HG03397	HG03397	0.286629192339
HG03401	HG03401	0.817759135628
HG03410	HG03410	2.38131384228
HG03419	HG03419	-0.750513468237
HG03428	HG03428	1.27649973011
HG03432	HG03432	2.73870557238
HG03433	HG03433	0.764799519213
HG03436	HG03436	-0.545397741421
HG03437	HG03437	1.05002412458
HG03439	HG03439	0.0299660789372
HG03442	HG03442	0.452482824398
HG03445	HG03445	-0.0057319667304
HG03446	HG03446	0.513933316573
HG03449	HG03449	1.56277960086
HG03451	HG03451	-0.351318637775
HG03452	HG03452	0.872804439729
HG03455	HG03455	0.536319079064
HG03457	HG03457	-0.227683328848
HG03458	HG03458	0.308837878763
HG03460	HG03460	1.5221764887
HG03461	HG03461	1.47845827706
HG03464	HG03464	0.211303098003
HG03469	HG03469	-0.677109336689
HG03470	HG03470	-0.846764881361
HG03472	HG03472	1.88023431529
HG03473	HG03473	0.549981785862
HG03476	HG03476	-0.0483152587983
HG03478	HG03478	1.30181020766
HG03479	HG03479	0.460464547951
HG03484	HG03484	-0.355200023267
HG03485	HG03485	-0.195576666044
HG03488	HG03488	0.569350818354
HG03490	HG03490	0.386427550034
HG03491	HG03491	-0.543030410324
HG03499	HG03499	0.595729062671
HG03511	HG03511	0.852704377919
HG03514	HG03514	0.707887647243
HG03515	HG03515	0.299456185532
HG03517	HG03517	0.561660097719
HG03518	HG03518	0.304480006447
HG03520	HG03520	1.19779700855
HG03521	HG03521	1.01624740042
HG03538	HG03538	-0.151154699849
HG03539	HG03539	0.646570781483
HG03547	HG03547	0.835023097196
HG03548	HG03548	-0.154981816204
HG03556	HG03556	2.18678374085
HG03557	HG03557	0.252368952244
HG03558	HG03558	0.236126882584
HG03559	HG03559	-0.20125142469
HG03563	HG03563	0.866376710079
HG03565	HG03565	0.364524575802
HG03567	HG03567	0.643083863144
HG03571	HG03571	1.91182070084
HG03572	HG03572	0.206677102039
HG03575	HG03575	1.47808960317
HG03577	HG03577	0.968013975191
HG03578	HG03578	0.537352639286
HG03583	HG03583	1.04854174566
HG03585	HG03585	0.203810223309
HG03589	HG03589	-0.713356518516
HG03593	HG03593	1.26627787455
HG03594	HG03594	0.163800762139
HG03595	HG03595	0.157191291402
HG03598	HG03598	-0.273915966508
HG03600	HG03600	0.453940885016
HG03603	HG03603	1.7808484644
HG03604	HG03604	-0.97009016874
HG03607	HG03607	0.238474588967
HG03611	HG03611	0.71268948067
HG03615	HG03615	1.30393575884
HG03616	HG03616	0.494878277966
HG03619	HG03619	-0.0280273724435
HG03624	HG03624	2.44838267545
HG03625	HG03625	1.74560897
HG03629	HG03629	-0.71204662878
HG03631	HG03631	-0.0489249373576
HG03634	HG03634	1.68260147612
HG03636	HG03636	0.555259194124
HG03640	HG03640	1.11788149227
HG03642	HG03642	-0.0163360050932
HG03643	HG03643	1.75443466506
HG03644	HG03644	0.50720630464
HG03645	HG03645	-0.0426368340517
HG03646	HG03646	-0.068811508452
HG03649	HG03649	0.59451186737
HG03652	HG03652	1.5068454339
HG03653	HG03653	0.789336277112
HG03660	HG03660	0.285615282875
HG03663	HG03663	0.546695761394
HG03667	HG03667	0.388738984207
HG03668	HG03668	-0.42181574454
HG03672	HG03672	0.0701483524583
HG03673	HG03673	0.229215884111
HG03679	HG03679	0.164094315295
HG03680	HG03680	0.00416355401617
HG03681	HG03681	0.727205828184
HG03684	HG03684	1.01150361728
HG03685	HG03685	-0.0801617568487
HG03686	HG03686	0.760234447997
HG03687	HG03687	0.368646149891
HG03689	HG03689	1.81641303674
HG03690	HG03690	0.388954922416
HG03691	HG03691	-0.600091989318
HG03692	HG03692	0.84555538038
HG03693	HG03693	0.669955601166
HG03694	HG03694	1.3265147973
HG03695	HG03695	0.656659994466
HG03696	HG03696	0.631531409734
HG03697	HG03697	1.02847416628
HG03698	HG03698	0.640309266668
HG03702	HG03702	1.30191934658
HG03703	HG03703	0.611690231227
HG03705	HG03705	-0.768698010041
HG03706	HG03706	0.457613410895
HG03708	HG03708	1.38351346007
HG03709	HG03709	0.758751236725
HG03711	HG03711	1.1895322495
HG03713	HG03713	0.340285318061
HG03714	HG03714	0.638031553536
HG03716	HG03716	-0.760145721088
HG03717	HG03717	0.456116670842
HG03718	HG03718	0.919356065965
HG03720	HG03720	-1.15477559317
HG03722	HG03722	-0.55184955874
HG03727	HG03727	1.04732074554
HG03729	HG03729	1.29518795124
HG03730	HG03730	1.11440752178
HG03731	HG03731	-0.0071177887672
HG03733	HG03733	0.684533927677
HG03736	HG03736	1.19417476639
HG03738	HG03738	0.300386983594
HG03740	HG03740	0.44019072014
HG03741	HG03741	0.387225330657
HG03742	HG03742	0.3581555547
HG03743	HG03743	1.07200827622
HG03744	HG03744	1.0370631252
HG03745	HG03745	0.637572037892
HG03746	HG03746	0.646756139568
HG03750	HG03750	1.25211524046
HG03752	HG03752	0.121005223788
HG03753	HG03753	1.37052787897
HG03754	HG03754	0.700601272561
HG03755	HG03755	0.302942736749
HG03756	HG03756	1.13852692158
HG03757	HG03757	0.834337275241
HG03760	HG03760	0.586690453524
HG03762	HG03762	0.276194386854
HG03765	HG03765	1.62346628472
HG03767	HG03767	0.00381343232263
HG03770	HG03770	0.137852230096
HG03771	HG03771	0.295906476802
HG03772	HG03772	0.939077324009
HG03773	HG03773	0.440549504469
HG03774	HG03774	0.725746850245
HG03775	HG03775	0.942828466705
HG03777	HG03777	0.92859837886
HG03778	HG03778	0.699487025646
HG03779	HG03779	0.83894738775
HG03780	HG03780	1.06269217502
HG03781	HG03781	-0.475718845439
HG03782	HG03782	0.611458206533
HG03784	HG03784	0.738016312897
HG03785	HG03785	1.45689709827
HG03786	HG03786	-0.0780603305222
HG03787	HG03787	0.187514723197
HG03788	HG03788	0.918690671486
HG03789	HG03789	0.801155838593
HG03790	HG03790	0.392778568264
HG03792	HG03792	1.07653342036
HG03793	HG03793	-0.751421022655
HG03796	HG03796	-0.0445789367344
HG03800	HG03800	0.70263088953
HG03802	HG03802	0.685906026423
HG03803	HG03803	1.11182416491
HG03805	HG03805	0.677706277653
HG03808	HG03808	0.682725611345
HG03809	HG03809	2.23598399661
HG03812	HG03812	0.622956886979
HG03814	HG03814	0.827630129841
HG03815	HG03815	-0.841508766433
HG03817	HG03817	0.866358425573
HG03821	HG03821	1.15979682679
HG03823	HG03823	1.51610210197
HG03824	HG03824	-0.294979134978
HG03826	HG03826	0.296483973361
HG03829	HG03829	0.314046259809
HG03830	HG03830	-0.154120972036
HG03832	HG03832	0.641945016907
HG03833	HG03833	0.900817360756
HG03836	HG03836	0.289710420627
HG03837	HG03837	-0.294608297233
HG03838	HG03838	0.547093683685
HG03844	HG03844	1.8297683471
HG03846	HG03846	0.723320164494
HG03848	HG03848	1.74393003537
HG03849	HG03849	1.34361710425
HG03850	HG03850	0.535815445487
HG03851	HG03851	0.909878162544
HG03854	HG03854	0.841636424783
HG03856	HG03856	0.753756755205
HG03857	HG03857	0.807327059515
HG03858	HG03858	-0.843768465357
HG03861	HG03861	0.186367588538
HG03862	HG03862	1.56093821987
HG03863	HG03863	-0.404371508952
HG03864	HG03864	-0.15764578994
HG03866	HG03866	0.283818088137
HG03867	HG03867	1.36931950744
HG03868	HG03868	0.521750923797
HG03869	HG03869	0.447559526216
HG03870	HG03870	-0.0676515339607
HG03871	HG03871	0.34732067915
HG03872	HG03872	-0.0931869755917
HG03873	HG03873	1.77698125
HG03874	HG03874	0.343732487316
HG03875	HG03875	0.887016916331
HG03882	HG03882	-0.24079322228
HG03884	HG03884	1.29696826794
HG03885	HG03885	-0.05554026817
HG03886	HG03886	0.968461465717
HG03887	HG03887	0.0533220508802
HG03888	HG03888	0.00775780355674
HG03890	HG03890	-0.463393638034
HG03894	HG03894	0.413559166154
HG03895	HG03895	0.798963525967
HG03896	HG03896	0.755067718666
HG03897	HG03897	-0.290502817913
HG03898	HG03898	0.837987134268
HG03899	HG03899	0.575470625733
HG03900	HG03900	-0.772102654413
HG03902	HG03902	0.27110813933
HG03905	HG03905	0.429527457634
HG03907	HG03907	-0.53984715161
HG03908	HG03908	1.2872402889
HG03910	HG03910	0.488791703083
HG03911	HG03911	1.91884742055
HG03913	HG03913	1.0169443707
HG03914	HG03914	0.107103177873
HG03916	HG03916	0.457590787836
HG03917	HG03917	-1.09840865275
HG03919	HG03919	1.110526417
HG03920	HG03920	0.813229218049
HG03922	HG03922	0.733794309911
HG03925	HG03925	0.0210052553824
HG03926	HG03926	-0.371482858956
HG03928	HG03928	0.660603031009
HG03931	HG03931	-0.112722183625
HG03934	HG03934	-0.184523519922
HG03937	HG03937	-1.0450226692
HG03940	HG03940	1.25688455895
HG03941	HG03941	-0.200852122995
HG03943	HG03943	2.17104620099
HG03944	HG03944	-0.55890909254
HG03945	HG03945	1.20794541744
HG03947	HG03947	-0.0872594621561
HG03949	HG03949	0.644775590039
HG03950	HG03950	0.236671223691
HG03951	HG03951	1.07409425567
HG03953	HG03953	1.47231683536
HG03955	HG03955	-1.35922538614
HG03960	HG03960	1.95290129942
HG03963	HG03963	-0.219516572673
HG03965	HG03965	-0.350249148106
HG03967	HG03967	0.941630758766
HG03968	HG03968	0.869729678707
HG03969	HG03969	-0.29774843221
HG03971	HG03971	2.3355949316
HG03973	HG03973	0.2335078145
HG03974	HG03974	0.113658346102
HG03976	HG03976	1.48460079452
HG03977	HG03977	1.40622981753
HG03978	HG03978	-0.560749884211
HG03985	HG03985	-0.597012022288
HG03986	HG03986	0.268684091297
HG03989	HG03989	-0.141107207663
HG03990	HG03990	1.60235056071
HG03991	HG03991	1.25623631403
HG03995	HG03995	0.905533867818
HG03998	HG03998	1.20108778937
HG03999	HG03999	0.401317027628
HG04001	HG04001	0.917103637506
HG04002	HG04002	1.25272505498
HG04003	HG04003	0.372865277815
HG04006	HG04006	-1.09389375356
HG04014	HG04014	1.79147291032
HG04015	HG04015	0.409972632062
HG04017	HG04017	1.10781017791
HG04018	HG04018	1.46245855646
HG04019	HG04019	0.822406911639
HG04020	HG04020	0.586988070718
HG04022	HG04022	0.698210413908
HG04023	HG04023	-0.460758475461
HG04025	HG04025	0.534292498214
HG04026	HG04026	0.445596232169
HG04029	HG04029	0.755973790857
HG04033	HG04033	0.918195199579
HG04035	HG04035	0.0787732735299
HG04038	HG04038	0.949300646186
HG04039	HG04039	0.841977774037
HG04042	HG04042	-0.0447857368567
HG04047	HG04047	0.254076989998
HG04054	HG04054	-0.784071887004
HG04056	HG04056	0.189085394986
HG04059	HG04059	0.916608120394
HG04060	HG04060	0.750695306259
HG04061	HG04061	0.201903972368
HG04062	HG04062	0.794528869608
HG04063	HG04063	-1.9812026871
HG04070	HG04070	0.573889371465
HG04075	HG04075	2.20461231132
HG04076	HG04076	-0.633576537492
HG04080	HG04080	-0.436745782863
HG04090	HG04090	0.550427781544
HG04093	HG04093	0.290738636045
HG04094	HG04094	1.42305703887
HG04096	HG04096	0.686340235506
HG04098	HG04098	0.303794785289
HG04099	HG04099	-0.18850236895
HG04100	HG04100	0.397225038171
HG04106	HG04106	-0.431607209536
HG04107	HG04107	-0.00853814785771
HG04118	HG04118	0.778575357111
HG04131	HG04131	0.771875622205
HG04134	HG04134	0.27383488226
HG04140	HG04140	1.7878961914
HG04141	HG04141	1.4032936534
