FID	IID	phenotype
HG02131	HG02131	0.112514577106
HG02133	HG02133	-0.579353295914
HG02134	HG02134	-0.147944354501
HG02136	HG02136	0.352900226585
HG02137	HG02137	0.86653852954
HG02138	HG02138	-2.94350330387
HG02139	HG02139	0.615307863542
HG02140	HG02140	2.51174501653
HG02141	HG02141	-0.766346664491
HG02142	HG02142	1.90539434433
HG02143	HG02143	1.18549267812
HG02144	HG02144	0.224647903218
HG02146	HG02146	0.364794719895
HG02147	HG02147	2.2687632909
HG02150	HG02150	-0.662937509651
HG02151	HG02151	-0.886918518547
HG02152	HG02152	-0.663687832829
HG02153	HG02153	-0.648670384563
HG02154	HG02154	0.403279002813
HG02155	HG02155	0.360038040099
HG02156	HG02156	0.08573865111
HG02164	HG02164	1.01904938145
HG02165	HG02165	-0.345420630389
HG02166	HG02166	-0.398695438776
HG02178	HG02178	2.72834493666
HG02179	HG02179	-3.18452835075
HG02180	HG02180	-1.11726831823
HG02181	HG02181	-1.65595921151
HG02182	HG02182	2.73192632813
HG02184	HG02184	-1.53383091669
HG02185	HG02185	-1.66830877773
HG02186	HG02186	1.82300075022
HG02187	HG02187	3.62852085526
HG02188	HG02188	3.19300578
HG02190	HG02190	0.823212073551
HG02215	HG02215	-1.14652089774
HG02219	HG02219	-0.879191729401
HG02220	HG02220	1.2980802863
HG02221	HG02221	2.27072546123
HG02223	HG02223	0.417103926534
HG02224	HG02224	3.53729198556
HG02230	HG02230	-0.415536237639
HG02231	HG02231	-1.26061075508
HG02232	HG02232	-1.23885950017
HG02233	HG02233	2.63307423151
HG02235	HG02235	0.722464351728
HG02236	HG02236	1.40631359073
HG02238	HG02238	1.0451370046
HG02239	HG02239	-1.36442612271
HG02250	HG02250	-2.35390453047
HG02252	HG02252	1.26878869438
HG02253	HG02253	-0.503039135416
HG02255	HG02255	2.90488785567
HG02256	HG02256	-0.0106675507415
HG02259	HG02259	2.30948912426
HG02260	HG02260	2.24431876624
HG02262	HG02262	-1.20679510789
HG02265	HG02265	1.39639311252
HG02266	HG02266	1.95946263817
HG02271	HG02271	-0.890563045389
HG02272	HG02272	-1.93661898282
HG02274	HG02274	-0.601251544512
HG02275	HG02275	-0.0736028755574
HG02277	HG02277	-0.0466430530459
HG02278	HG02278	-0.355765181497
HG02281	HG02281	0.232549498008
HG02282	HG02282	0.860923939409
HG02283	HG02283	1.72927054872
HG02284	HG02284	3.34888387364
HG02285	HG02285	3.38122610252
HG02286	HG02286	3.48608623395
HG02291	HG02291	-2.96661927894
HG02292	HG02292	-1.18640238929
HG02298	HG02298	1.38962271012
HG02299	HG02299	0.303829871951
HG02301	HG02301	4.81811421611
HG02304	HG02304	2.70048181692
HG02307	HG02307	-0.357036445578
HG02308	HG02308	-0.654888682694
HG02309	HG02309	0.0773356348392
HG02312	HG02312	2.19966389808
HG02314	HG02314	0.194424821008
HG02315	HG02315	2.85580748932
HG02317	HG02317	1.48382984698
HG02318	HG02318	-0.526039519206
HG02322	HG02322	0.24780463986
HG02323	HG02323	-0.360584512499
HG02325	HG02325	-0.685627529731
HG02330	HG02330	-0.114133974553
HG02332	HG02332	-0.139129270554
HG02334	HG02334	0.667654433556
HG02337	HG02337	-1.44099425198
HG02339	HG02339	2.38652026455
HG02343	HG02343	0.493379547858
HG02345	HG02345	2.55899941799
HG02348	HG02348	2.09064277145
HG02351	HG02351	1.70873822709
HG02353	HG02353	1.06915882687
HG02355	HG02355	-1.81697300233
HG02356	HG02356	0.0871036291643
HG02360	HG02360	1.39145595399
HG02364	HG02364	-0.93794217742
HG02367	HG02367	0.706416780725
HG02371	HG02371	-1.78965382957
HG02373	HG02373	0.955629254848
HG02374	HG02374	4.42240844374
HG02375	HG02375	0.154880605014
HG02379	HG02379	-0.501763674216
HG02380	HG02380	0.505058046371
HG02382	HG02382	-0.801704236504
HG02383	HG02383	0.743623642089
HG02384	HG02384	0.723444037551
HG02385	HG02385	-3.0627129202
HG02386	HG02386	3.43641132089
HG02389	HG02389	1.70375284522
HG02390	HG02390	0.993418065997
HG02391	HG02391	1.93751164202
HG02392	HG02392	0.911384267518
HG02394	HG02394	0.531702794816
HG02395	HG02395	-0.499941390643
HG02396	HG02396	1.20109607471
HG02397	HG02397	1.17609104157
HG02398	HG02398	0.611735888202
HG02399	HG02399	1.15841598912
HG02401	HG02401	0.73546903409
HG02402	HG02402	0.311165992785
HG02406	HG02406	-0.952609174446
HG02407	HG02407	-0.187102656921
HG02408	HG02408	-2.14722353156
HG02409	HG02409	1.1448749048
HG02410	HG02410	-0.183790964964
HG02419	HG02419	-0.0937278044103
HG02420	HG02420	1.49991281333
HG02425	HG02425	-1.31116878582
HG02427	HG02427	0.146243388678
HG02429	HG02429	-0.79079896311
HG02433	HG02433	-1.57753473364
HG02439	HG02439	-0.335016916319
HG02442	HG02442	-1.32243231958
HG02445	HG02445	-1.03091034515
HG02449	HG02449	0.110780517318
HG02450	HG02450	0.392380607365
HG02455	HG02455	3.85727214185
HG02461	HG02461	-0.579472877974
HG02462	HG02462	2.21784742373
HG02464	HG02464	0.526796116497
HG02465	HG02465	2.25211583272
HG02470	HG02470	-0.0871745505177
HG02471	HG02471	-0.174533120365
HG02476	HG02476	2.73487849763
HG02477	HG02477	-0.61807637721
HG02479	HG02479	1.32194100063
HG02481	HG02481	-1.33090167282
HG02484	HG02484	0.613810273234
HG02485	HG02485	1.10937649096
HG02489	HG02489	-0.395306738535
HG02490	HG02490	1.99654679656
HG02491	HG02491	1.30347327551
HG02493	HG02493	1.2525197409
HG02494	HG02494	-1.12739568423
HG02496	HG02496	-0.489882636374
HG02497	HG02497	0.490895638258
HG02501	HG02501	1.64802547181
HG02502	HG02502	0.329369286627
HG02505	HG02505	4.3819034237
HG02508	HG02508	-0.314169609612
HG02511	HG02511	1.02314851607
HG02512	HG02512	-0.435281989954
HG02513	HG02513	-0.745994133753
HG02521	HG02521	2.63203473273
HG02522	HG02522	1.33307667879
HG02536	HG02536	2.16041798346
HG02537	HG02537	2.57056251562
HG02541	HG02541	0.609579981318
HG02545	HG02545	-0.252259280454
HG02546	HG02546	0.78944211905
HG02549	HG02549	-3.27798854101
HG02554	HG02554	3.67436671457
HG02555	HG02555	1.37134720567
HG02557	HG02557	1.57655152907
HG02558	HG02558	-1.59428423983
HG02561	HG02561	0.377413193923
HG02562	HG02562	1.66530109865
HG02568	HG02568	-0.655041500398
HG02570	HG02570	1.50793895199
HG02571	HG02571	-0.337555364513
HG02573	HG02573	-1.23411021933
HG02574	HG02574	-0.483813500387
HG02577	HG02577	-4.31160004209
HG02580	HG02580	-1.0155713021
HG02582	HG02582	1.24196136633
HG02583	HG02583	2.13493979831
HG02585	HG02585	-2.02315127711
HG02586	HG02586	1.31969979739
HG02588	HG02588	-0.374818150429
HG02589	HG02589	3.70431682068
HG02594	HG02594	1.17586920232
HG02595	HG02595	2.8047729458
HG02597	HG02597	-1.78569305498
HG02600	HG02600	0.526986253396
HG02601	HG02601	1.00639977243
HG02603	HG02603	3.88640076266
HG02604	HG02604	-1.01979605839
HG02610	HG02610	2.13873098294
HG02611	HG02611	0.0568706665633
HG02613	HG02613	1.3144508899
HG02614	HG02614	1.07903771255
HG02620	HG02620	0.0365295038985
HG02621	HG02621	1.97436566829
HG02623	HG02623	2.10451811769
HG02624	HG02624	1.70170528278
HG02628	HG02628	-0.349494180377
HG02629	HG02629	0.719407995746
HG02634	HG02634	-0.0975783494474
HG02635	HG02635	3.3114234591
HG02642	HG02642	-0.807750568882
HG02643	HG02643	0.648932470223
HG02645	HG02645	2.72992465804
HG02646	HG02646	-0.454587812519
HG02648	HG02648	0.345834446332
HG02649	HG02649	-0.0218219841672
HG02651	HG02651	1.35927886243
HG02652	HG02652	0.981906872082
HG02654	HG02654	-0.262832233234
HG02655	HG02655	0.798362509984
HG02657	HG02657	0.328568591221
HG02658	HG02658	0.166662303913
HG02660	HG02660	-0.403986523974
HG02661	HG02661	0.797442234126
HG02666	HG02666	1.60167455964
HG02667	HG02667	3.18027145847
HG02675	HG02675	0.2943534225
HG02676	HG02676	2.06596794428
HG02678	HG02678	-0.608621992149
HG02679	HG02679	-1.53096649626
HG02681	HG02681	-2.49174296393
HG02682	HG02682	1.00077753027
HG02684	HG02684	0.353924986757
HG02685	HG02685	1.28253685982
HG02687	HG02687	1.28166884389
HG02688	HG02688	-1.5292329137
HG02690	HG02690	-1.33967085176
HG02691	HG02691	-1.34338097163
HG02694	HG02694	2.39100534574
HG02696	HG02696	3.50354855348
HG02697	HG02697	-3.0054640516
HG02699	HG02699	-0.115528167187
HG02700	HG02700	-0.617798392047
HG02702	HG02702	1.7127263688
HG02703	HG02703	2.46219915429
HG02715	HG02715	2.09287653637
HG02716	HG02716	0.126064185563
HG02721	HG02721	-0.802405941756
HG02722	HG02722	-0.0789491000675
HG02724	HG02724	-1.3811913354
HG02725	HG02725	1.27638406953
HG02727	HG02727	1.39092282883
HG02728	HG02728	-1.05690072238
HG02731	HG02731	-0.573776781622
HG02733	HG02733	-0.112012686042
HG02734	HG02734	1.2189392595
HG02736	HG02736	0.324622657964
HG02737	HG02737	-0.282661438016
HG02756	HG02756	-0.66423012288
HG02757	HG02757	-1.22270473555
HG02759	HG02759	-1.80242824886
HG02760	HG02760	0.942733985485
HG02763	HG02763	-1.3420182055
HG02768	HG02768	0.393428345813
HG02769	HG02769	-1.70979581961
HG02771	HG02771	1.09066873922
HG02772	HG02772	3.8684440654
HG02774	HG02774	0.487572098678
HG02775	HG02775	-0.682038300546
HG02778	HG02778	-0.0235287908181
HG02780	HG02780	1.92885685067
HG02783	HG02783	2.2213577799
HG02784	HG02784	0.897336538621
HG02786	HG02786	2.10315492983
HG02787	HG02787	2.94634671423
HG02789	HG02789	0.224289348105
HG02790	HG02790	-0.259107229496
HG02792	HG02792	0.533653518768
HG02793	HG02793	0.184932741985
HG02798	HG02798	-0.182172800846
HG02799	HG02799	-1.27685911947
HG02804	HG02804	2.82928942883
HG02805	HG02805	0.0578843948376
HG02807	HG02807	-1.6832829024
HG02808	HG02808	-0.668727561429
HG02810	HG02810	0.602383000936
HG02811	HG02811	-0.142469313984
HG02813	HG02813	-1.80184507116
HG02814	HG02814	-0.418391879902
HG02816	HG02816	-0.13985581133
HG02817	HG02817	1.79112903042
HG02819	HG02819	3.44382780335
HG02820	HG02820	-1.79003662805
HG02836	HG02836	0.929170192137
HG02837	HG02837	0.783228738766
HG02839	HG02839	-2.4218618393
HG02840	HG02840	-0.936706428296
HG02851	HG02851	3.46594698954
HG02852	HG02852	0.643895526397
HG02854	HG02854	-0.468785673912
HG02855	HG02855	4.1356569776
HG02860	HG02860	2.08873603152
HG02861	HG02861	0.143964003726
HG02870	HG02870	-0.190608330979
HG02878	HG02878	-1.18120936916
HG02879	HG02879	2.45771188279
HG02881	HG02881	1.55695805661
HG02882	HG02882	-1.13964570598
HG02884	HG02884	0.419850550423
HG02885	HG02885	1.47163168176
HG02887	HG02887	-1.56268057772
HG02888	HG02888	-3.01610159638
HG02890	HG02890	2.14644106837
HG02891	HG02891	1.07112173303
HG02895	HG02895	-1.79961593793
HG02896	HG02896	1.33739193596
HG02922	HG02922	-2.03722393557
HG02923	HG02923	-1.58955446405
HG02938	HG02938	-0.296730657955
HG02941	HG02941	-0.183307214016
HG02943	HG02943	2.22863169641
HG02944	HG02944	2.14661509494
HG02946	HG02946	1.95932614996
HG02947	HG02947	2.22905151583
HG02952	HG02952	0.220211769454
HG02953	HG02953	1.85629208317
HG02968	HG02968	-1.08307658116
HG02970	HG02970	1.35976624263
HG02971	HG02971	0.737229364068
HG02973	HG02973	1.64214473862
HG02974	HG02974	0.67137445573
HG02976	HG02976	-0.0742106681728
HG02977	HG02977	0.493913387993
HG02979	HG02979	1.01013400947
HG02981	HG02981	-0.555383955626
HG02982	HG02982	-1.188986859
HG02983	HG02983	-1.42205446368
HG03006	HG03006	-0.428456886185
HG03007	HG03007	-0.454604460287
HG03009	HG03009	0.00625884628988
HG03012	HG03012	1.15851931238
HG03015	HG03015	0.516953948396
HG03016	HG03016	-0.434310957686
HG03018	HG03018	-0.38571103681
HG03019	HG03019	-1.82526894521
HG03021	HG03021	-0.782311009085
HG03022	HG03022	1.8730083486
HG03024	HG03024	-1.1662331299
HG03025	HG03025	0.987595203501
HG03027	HG03027	-2.16428356119
HG03028	HG03028	0.820607180295
HG03039	HG03039	0.625121511023
HG03040	HG03040	1.26871270382
HG03045	HG03045	0.0578085092395
HG03046	HG03046	0.535606836142
HG03048	HG03048	-1.57801823508
HG03049	HG03049	2.51514839206
HG03052	HG03052	-1.91720546222
HG03054	HG03054	1.54016205717
HG03055	HG03055	-3.34224281506
HG03057	HG03057	1.79811834438
HG03058	HG03058	0.488108423434
HG03060	HG03060	0.205619069934
HG03061	HG03061	1.7785890651
HG03063	HG03063	1.1075388116
HG03064	HG03064	-1.97424568584
HG03066	HG03066	1.6231886923
HG03069	HG03069	-0.973316642058
HG03072	HG03072	-0.767730194901
HG03073	HG03073	2.48004580169
HG03074	HG03074	1.11253524953
HG03077	HG03077	-1.96798598512
HG03078	HG03078	1.6169152994
HG03079	HG03079	1.69001595889
HG03081	HG03081	1.18871430307
HG03082	HG03082	1.25808895247
HG03084	HG03084	-0.154616648938
HG03085	HG03085	-0.696583055542
HG03086	HG03086	0.358212290072
HG03088	HG03088	-0.28651107628
HG03091	HG03091	-0.386019521607
HG03095	HG03095	-1.17579802354
HG03096	HG03096	-0.0931953125892
HG03097	HG03097	0.812200910641
HG03099	HG03099	-0.489647073003
HG03100	HG03100	-0.00795728676386
HG03103	HG03103	-0.38610141244
HG03105	HG03105	2.5926651709
HG03108	HG03108	2.53588313466
HG03109	HG03109	1.19958856402
HG03111	HG03111	-0.18956587116
HG03112	HG03112	2.6406381626
HG03114	HG03114	1.08100428264
HG03115	HG03115	0.289771420443
HG03117	HG03117	-1.73977505062
HG03118	HG03118	0.856995244845
HG03120	HG03120	1.98516272684
HG03121	HG03121	-0.430322763199
HG03123	HG03123	0.748385171049
HG03124	HG03124	0.0257317554079
HG03126	HG03126	-1.82563974855
HG03127	HG03127	2.48915672403
HG03129	HG03129	3.58205363734
HG03130	HG03130	-0.104053797979
HG03132	HG03132	0.695809315216
HG03133	HG03133	2.4612930994
HG03135	HG03135	1.69520290473
HG03136	HG03136	-0.850865682815
HG03139	HG03139	0.776986392767
HG03157	HG03157	-0.545648536672
HG03159	HG03159	3.86793243113
HG03160	HG03160	-0.679347506725
HG03162	HG03162	-0.68826630996
HG03163	HG03163	0.0716767633652
HG03166	HG03166	-0.0888338431746
HG03168	HG03168	-0.657691091344
HG03169	HG03169	-0.735712755304
HG03172	HG03172	1.28409455874
HG03175	HG03175	1.45328999749
HG03189	HG03189	-1.43559272698
HG03190	HG03190	0.253525312188
HG03193	HG03193	-0.234888847051
HG03195	HG03195	1.54741596741
HG03196	HG03196	0.222308356477
HG03198	HG03198	-0.00422241723332
HG03199	HG03199	1.61922467042
HG03202	HG03202	1.2808935893
HG03209	HG03209	1.7308151331
HG03212	HG03212	0.832304145163
HG03224	HG03224	-2.45321098852
HG03225	HG03225	2.66114112884
HG03228	HG03228	-0.874769788167
HG03229	HG03229	0.888772838871
HG03234	HG03234	-2.36723401198
HG03235	HG03235	0.223490940219
HG03237	HG03237	0.379989660022
HG03238	HG03238	1.06830680855
HG03240	HG03240	-1.69737496457
HG03241	HG03241	-1.93072935218
HG03246	HG03246	0.992734270837
HG03247	HG03247	2.35704651449
HG03258	HG03258	1.36812797206
HG03259	HG03259	0.364714290023
HG03265	HG03265	-0.299317332128
HG03267	HG03267	-1.32689827935
HG03268	HG03268	-1.87002592798
HG03270	HG03270	1.17545354525
HG03271	HG03271	1.47801383892
HG03279	HG03279	0.757913433115
HG03280	HG03280	2.43913882802
HG03291	HG03291	2.74957633792
HG03294	HG03294	-1.15346485094
HG03295	HG03295	0.490185289859
HG03297	HG03297	0.148619349881
HG03298	HG03298	-3.82834639315
HG03300	HG03300	1.52321868997
HG03301	HG03301	0.492911050403
HG03303	HG03303	2.21780879583
HG03304	HG03304	3.03143295826
HG03311	HG03311	-2.73113732105
HG03313	HG03313	0.59419458907
HG03342	HG03342	1.25143631918
HG03343	HG03343	2.57257469272
HG03351	HG03351	-0.282027492408
HG03352	HG03352	-0.304152268738
HG03354	HG03354	2.67751180641
HG03363	HG03363	2.08142822345
HG03366	HG03366	2.72960223247
HG03367	HG03367	0.114071497393
HG03369	HG03369	-1.23076798189
HG03370	HG03370	-0.929981355352
HG03372	HG03372	1.36505125962
HG03376	HG03376	5.27230808699
HG03378	HG03378	-0.688372850617
HG03380	HG03380	-0.656971371317
HG03382	HG03382	2.01200111728
HG03385	HG03385	0.057953412549
HG03388	HG03388	2.80908060129
HG03391	HG03391	1.11409774005
HG03394	HG03394	-1.76805393884
HG03397	HG03397	3.5057527608
HG03401	HG03401	-0.641654577026
HG03410	HG03410	0.391093021731
HG03419	HG03419	0.0784829535494
HG03428	HG03428	1.03655181002
HG03432	HG03432	3.39026037459
HG03433	HG03433	1.01661455348
HG03436	HG03436	1.19759530733
HG03437	HG03437	0.803740367352
HG03439	HG03439	0.830712277866
HG03442	HG03442	0.536952011056
HG03445	HG03445	2.13802602499
HG03446	HG03446	-0.118648032579
HG03449	HG03449	3.29433049534
HG03451	HG03451	-2.59938455187
HG03452	HG03452	3.50180955123
HG03455	HG03455	0.879645386363
HG03457	HG03457	2.29362938451
HG03458	HG03458	-0.977741450731
HG03460	HG03460	2.47072173207
HG03461	HG03461	0.729655296859
HG03464	HG03464	-3.12445354752
HG03469	HG03469	-0.0163426339061
HG03470	HG03470	-0.606918490865
HG03472	HG03472	3.15041908511
HG03473	HG03473	-1.36690382122
HG03476	HG03476	1.15749501083
HG03478	HG03478	0.434083781514
HG03479	HG03479	1.99854607135
HG03484	HG03484	0.279579776427
HG03485	HG03485	-0.106135501529
HG03488	HG03488	0.424320646461
HG03490	HG03490	0.695855602187
HG03491	HG03491	-1.00225346287
HG03499	HG03499	-1.0345418919
HG03511	HG03511	-0.452244262546
HG03514	HG03514	-1.02526957639
HG03515	HG03515	-0.754600905183
HG03517	HG03517	-0.835247466536
HG03518	HG03518	1.86045054039
HG03520	HG03520	0.565128631194
HG03521	HG03521	-0.840848264457
HG03538	HG03538	-3.64156333982
HG03539	HG03539	-0.950891759781
HG03547	HG03547	0.912446337887
HG03548	HG03548	1.03523872425
HG03556	HG03556	0.117905001633
HG03557	HG03557	0.622357655054
HG03558	HG03558	2.19836649246
HG03559	HG03559	0.643717601633
HG03563	HG03563	0.908792848339
HG03565	HG03565	0.305015196978
HG03567	HG03567	2.87293316216
HG03571	HG03571	-1.32225750417
HG03572	HG03572	-1.67462736025
HG03575	HG03575	-1.05619547006
HG03577	HG03577	-0.696815911419
HG03578	HG03578	1.50802115036
HG03583	HG03583	-0.832630606776
HG03585	HG03585	0.914113992367
HG03589	HG03589	2.82506599941
HG03593	HG03593	2.71250703991
HG03594	HG03594	-0.89415934838
HG03595	HG03595	3.51386387942
HG03598	HG03598	-0.232026914655
HG03600	HG03600	0.620015003855
HG03603	HG03603	-0.940195365952
HG03604	HG03604	4.07056984466
HG03607	HG03607	-0.544860005348
HG03611	HG03611	-1.11676525244
HG03615	HG03615	0.531892629412
HG03616	HG03616	-2.24888419067
HG03619	HG03619	0.76204675163
HG03624	HG03624	0.676368115455
HG03625	HG03625	1.20137946889
HG03629	HG03629	0.0897862632828
HG03631	HG03631	0.973080725653
HG03634	HG03634	3.46087989885
HG03636	HG03636	1.63317140796
HG03640	HG03640	1.18836715412
HG03642	HG03642	0.222849248277
HG03643	HG03643	2.03391518245
HG03644	HG03644	0.0910369646366
HG03645	HG03645	1.74422965432
HG03646	HG03646	3.37782262284
HG03649	HG03649	2.26432002474
HG03652	HG03652	3.19700891764
HG03653	HG03653	1.08545027068
HG03660	HG03660	2.70546706789
HG03663	HG03663	-1.12234744245
HG03667	HG03667	-2.30525250419
HG03668	HG03668	-0.229562830609
HG03672	HG03672	-0.503706240378
HG03673	HG03673	3.77573166066
HG03679	HG03679	4.12037766016
HG03680	HG03680	3.41224246572
HG03681	HG03681	-1.13149843721
HG03684	HG03684	-1.6962561875
HG03685	HG03685	1.36409301974
HG03686	HG03686	1.05125336651
HG03687	HG03687	0.0356085434777
HG03689	HG03689	4.51188681255
HG03690	HG03690	0.815769862451
HG03691	HG03691	-0.88165582686
HG03692	HG03692	2.08616903181
HG03693	HG03693	0.432462087035
HG03694	HG03694	0.211049442718
HG03695	HG03695	0.99655404896
HG03696	HG03696	0.941953983166
HG03697	HG03697	0.566810699953
HG03698	HG03698	1.92316076834
HG03702	HG03702	-0.14405951924
HG03703	HG03703	1.53276463314
HG03705	HG03705	2.7649093211
HG03706	HG03706	-1.47442549983
HG03708	HG03708	0.832579431482
HG03709	HG03709	3.22624990775
HG03711	HG03711	-1.37597559228
HG03713	HG03713	0.178148300884
HG03714	HG03714	0.326464907095
HG03716	HG03716	-1.44977923694
HG03717	HG03717	0.895714646533
HG03718	HG03718	0.866705916365
HG03720	HG03720	1.5754158061
HG03722	HG03722	0.701003110611
HG03727	HG03727	-1.62000046969
HG03729	HG03729	0.563220219893
HG03730	HG03730	-0.519029178289
HG03731	HG03731	0.655854329486
HG03733	HG03733	-1.13805464303
HG03736	HG03736	-0.284950246424
HG03738	HG03738	-0.580287717838
HG03740	HG03740	-0.767894252892
HG03741	HG03741	1.39048511589
HG03742	HG03742	0.540442647888
HG03743	HG03743	0.516088408037
HG03744	HG03744	0.356069649694
HG03745	HG03745	1.07516860689
HG03746	HG03746	1.22164727769
HG03750	HG03750	1.71383407381
HG03752	HG03752	1.30509339858
HG03753	HG03753	-0.650586048658
HG03754	HG03754	3.77071636047
HG03755	HG03755	-0.931353327645
HG03756	HG03756	1.18145329729
HG03757	HG03757	0.718865325382
HG03760	HG03760	3.34676580126
HG03762	HG03762	0.0116631922848
HG03765	HG03765	2.51387969663
HG03767	HG03767	3.83451975918
HG03770	HG03770	-1.02994584075
HG03771	HG03771	3.61010651161
HG03772	HG03772	1.54569330429
HG03773	HG03773	3.4357463044
HG03774	HG03774	-1.41637420217
HG03775	HG03775	1.52640383013
HG03777	HG03777	-0.143787927567
HG03778	HG03778	0.943413295764
HG03779	HG03779	-0.0713527136305
HG03780	HG03780	2.00711450546
HG03781	HG03781	-1.00787652956
HG03782	HG03782	1.81516524001
HG03784	HG03784	0.243071916415
HG03785	HG03785	0.208869745114
HG03786	HG03786	0.720042104025
HG03787	HG03787	-2.11759766471
HG03788	HG03788	0.691967568204
HG03789	HG03789	-1.68224842994
HG03790	HG03790	2.35541316308
HG03792	HG03792	0.0770601054892
HG03793	HG03793	0.500803948319
HG03796	HG03796	0.554266002294
HG03800	HG03800	-1.95741863558
HG03802	HG03802	1.63040948645
HG03803	HG03803	1.96503081622
HG03805	HG03805	1.23111390089
HG03808	HG03808	-2.87796854954
HG03809	HG03809	-0.970373181866
HG03812	HG03812	-0.890152593113
HG03814	HG03814	0.00765707196079
HG03815	HG03815	-0.0936329230535
HG03817	HG03817	2.81559685496
HG03821	HG03821	-0.390639999412
HG03823	HG03823	-0.676183186777
HG03824	HG03824	-0.378099658077
HG03826	HG03826	-0.349470159742
HG03829	HG03829	2.63347981907
HG03830	HG03830	-0.308690920399
HG03832	HG03832	0.923797501613
HG03833	HG03833	-0.845446630168
HG03836	HG03836	2.16779409729
HG03837	HG03837	2.68880476842
HG03838	HG03838	1.20968028996
HG03844	HG03844	-0.612455445359
HG03846	HG03846	-0.963056651231
HG03848	HG03848	2.21873778721
HG03849	HG03849	0.470642066487
HG03850	HG03850	1.13489013947
HG03851	HG03851	-3.0219418622
HG03854	HG03854	-2.37832494116
HG03856	HG03856	-0.367136707327
HG03857	HG03857	-2.22173200655
HG03858	HG03858	1.81564481355
HG03861	HG03861	-0.396229503177
HG03862	HG03862	2.74695695081
HG03863	HG03863	-1.46979770745
HG03864	HG03864	1.02280254095
HG03866	HG03866	-0.353023249295
HG03867	HG03867	0.505059466429
HG03868	HG03868	-1.06883503281
HG03869	HG03869	0.337776812995
HG03870	HG03870	-2.29733390636
HG03871	HG03871	2.21888064241
HG03872	HG03872	2.49830080313
HG03873	HG03873	-1.0986575903
HG03874	HG03874	-0.78006548679
HG03875	HG03875	0.876594896275
HG03882	HG03882	-1.76847943617
HG03884	HG03884	0.628367188694
HG03885	HG03885	-1.75206469052
HG03886	HG03886	2.21184532498
HG03887	HG03887	1.58381691953
HG03888	HG03888	-1.25672484346
HG03890	HG03890	3.52474529465
HG03894	HG03894	1.0917011309
HG03895	HG03895	0.0223478621523
HG03896	HG03896	1.47903075546
HG03897	HG03897	-0.747276101008
HG03898	HG03898	1.05657536966
HG03899	HG03899	2.36995831303
HG03900	HG03900	-1.95909625337
HG03902	HG03902	1.44825866568
HG03905	HG03905	1.52826857849
HG03907	HG03907	-0.847874545837
HG03908	HG03908	0.90551892848
HG03910	HG03910	-1.21839025417
HG03911	HG03911	-0.883966904661
HG03913	HG03913	0.422065530937
HG03914	HG03914	1.28079360439
HG03916	HG03916	4.05782730622
HG03917	HG03917	-0.725802244585
HG03919	HG03919	-0.99163960356
HG03920	HG03920	-4.5702071231
HG03922	HG03922	2.43072585744
HG03925	HG03925	0.650263999288
HG03926	HG03926	2.85279761953
HG03928	HG03928	2.03486137859
HG03931	HG03931	-0.858330852611
HG03934	HG03934	0.789321440577
HG03937	HG03937	-1.67843913907
HG03940	HG03940	2.78512338859
HG03941	HG03941	-0.191224660627
HG03943	HG03943	-0.607045536717
HG03944	HG03944	-1.93191147813
HG03945	HG03945	2.57146996846
HG03947	HG03947	1.26945835275
HG03949	HG03949	0.67008639568
HG03950	HG03950	1.0062000426
HG03951	HG03951	0.790739113384
HG03953	HG03953	1.14975190657
HG03955	HG03955	0.346716492661
HG03960	HG03960	2.69212129044
HG03963	HG03963	2.87334899531
HG03965	HG03965	1.23479161451
HG03967	HG03967	2.14275122623
HG03968	HG03968	-3.10303893935
HG03969	HG03969	-0.0177460351042
HG03971	HG03971	1.23972366849
HG03973	HG03973	-2.33901001446
HG03974	HG03974	-0.228424377951
HG03976	HG03976	0.675850567882
HG03977	HG03977	-0.272830483748
HG03978	HG03978	-2.70477358165
HG03985	HG03985	1.61016987577
HG03986	HG03986	-0.120427805791
HG03989	HG03989	2.81348826042
HG03990	HG03990	0.741142511699
HG03991	HG03991	1.12714356527
HG03995	HG03995	2.05585221845
HG03998	HG03998	-2.16708457718
HG03999	HG03999	-0.414505464727
HG04001	HG04001	3.59524130463
HG04002	HG04002	0.861402406738
HG04003	HG04003	2.98021301591
HG04006	HG04006	-0.938274669637
HG04014	HG04014	1.55485308522
HG04015	HG04015	0.413572940793
HG04017	HG04017	0.440928684385
HG04018	HG04018	-1.87209469638
HG04019	HG04019	-0.00667376440351
HG04020	HG04020	-2.10534691186
HG04022	HG04022	-1.62492138189
HG04023	HG04023	-0.787422241284
HG04025	HG04025	-0.0280756971687
HG04026	HG04026	1.76024020707
HG04029	HG04029	0.368218568666
HG04033	HG04033	0.559385581865
HG04035	HG04035	2.77545587739
HG04038	HG04038	2.47194009032
HG04039	HG04039	0.991217090553
HG04042	HG04042	-2.03955896682
HG04047	HG04047	1.72733360302
HG04054	HG04054	-0.832230928643
HG04056	HG04056	3.47945126542
HG04059	HG04059	-1.2521424614
HG04060	HG04060	3.51629908177
HG04061	HG04061	1.05312696832
HG04062	HG04062	-3.16108933455
HG04063	HG04063	-1.11764468079
HG04070	HG04070	-0.686518702857
HG04075	HG04075	1.65696953545
HG04076	HG04076	0.291179699802
HG04080	HG04080	-1.51630467293
HG04090	HG04090	-0.924635047159
HG04093	HG04093	1.16863958947
HG04094	HG04094	1.21739687505
HG04096	HG04096	-1.63150064984
