FID	IID	phenotype
HG02130	HG02130	3.09184736084
HG02131	HG02131	-3.87071896136
HG02133	HG02133	-3.11673296117
HG02134	HG02134	-0.78436183322
HG02136	HG02136	1.74914180993
HG02137	HG02137	2.705707819
HG02138	HG02138	-1.46167147981
HG02139	HG02139	0.506552135836
HG02140	HG02140	-2.21702854751
HG02141	HG02141	0.23478519608
HG02142	HG02142	2.42856367915
HG02143	HG02143	3.52861660055
HG02144	HG02144	2.52629534205
HG02146	HG02146	1.45240793521
HG02147	HG02147	1.79136246331
HG02150	HG02150	1.56599241533
HG02151	HG02151	-0.412989757583
HG02152	HG02152	-1.87037962627
HG02153	HG02153	-1.77665315894
HG02154	HG02154	0.235435606382
HG02155	HG02155	2.77986915862
HG02156	HG02156	-1.0243940023
HG02164	HG02164	-0.78687542429
HG02165	HG02165	0.397374845422
HG02166	HG02166	-0.0631883250475
HG02178	HG02178	-3.30664348671
HG02179	HG02179	0.405613182804
HG02180	HG02180	2.08003414441
HG02181	HG02181	1.18593119242
HG02182	HG02182	-0.315605438066
HG02184	HG02184	-0.14613469914
HG02185	HG02185	-3.78433268444
HG02186	HG02186	2.00874878039
HG02187	HG02187	3.74334504007
HG02188	HG02188	-1.52592807868
HG02190	HG02190	-3.13458165266
HG02215	HG02215	-3.33719491336
HG02219	HG02219	0.456137728976
HG02220	HG02220	-0.510209036826
HG02221	HG02221	0.129773885771
HG02223	HG02223	1.62637449736
HG02224	HG02224	1.15698856748
HG02230	HG02230	0.0295883281472
HG02231	HG02231	2.37284317251
HG02232	HG02232	-0.83205813518
HG02233	HG02233	-2.56744069079
HG02235	HG02235	4.22527233637
HG02236	HG02236	-0.557719550171
HG02238	HG02238	0.301449580099
HG02239	HG02239	-0.138584252079
HG02250	HG02250	-0.146271323332
HG02252	HG02252	-2.58042024398
HG02253	HG02253	-1.18049442787
HG02255	HG02255	1.70357100355
HG02256	HG02256	0.881183399192
HG02259	HG02259	-0.299215218189
HG02260	HG02260	-1.8831050828
HG02262	HG02262	-1.96075021821
HG02265	HG02265	-1.38107542063
HG02266	HG02266	2.67469848493
HG02271	HG02271	2.66426916941
HG02272	HG02272	-1.37719277972
HG02274	HG02274	-0.821720661002
HG02275	HG02275	-1.43794606272
HG02277	HG02277	-2.62100491726
HG02278	HG02278	-1.75924189875
HG02281	HG02281	-0.967491441338
HG02282	HG02282	-1.14716586296
HG02283	HG02283	0.0816740231125
HG02284	HG02284	-0.195741390717
HG02285	HG02285	1.92985963838
HG02286	HG02286	-1.39498034791
HG02291	HG02291	-0.42181793246
HG02292	HG02292	-0.695213226438
HG02298	HG02298	2.182173807
HG02299	HG02299	-2.32068675586
HG02301	HG02301	3.40222159485
HG02304	HG02304	3.57504102991
HG02307	HG02307	0.60099295597
HG02308	HG02308	1.6757359947
HG02309	HG02309	-0.526055794673
HG02312	HG02312	2.22302076936
HG02314	HG02314	2.34446988667
HG02315	HG02315	1.94008328366
HG02317	HG02317	-0.104461580174
HG02318	HG02318	3.47414203093
HG02322	HG02322	2.3745643216
HG02323	HG02323	0.625945934641
HG02325	HG02325	1.4112205319
HG02330	HG02330	1.42025081325
HG02332	HG02332	0.646529736555
HG02334	HG02334	-1.80822517458
HG02337	HG02337	-2.15424417877
HG02339	HG02339	-3.09445560798
HG02343	HG02343	2.21437132152
HG02345	HG02345	0.40547030101
HG02348	HG02348	-1.96109782069
HG02351	HG02351	-2.90876299784
HG02353	HG02353	-0.442493901918
HG02355	HG02355	0.426573140008
HG02356	HG02356	-0.55252305284
HG02360	HG02360	0.459032059716
HG02364	HG02364	-1.25708424325
HG02367	HG02367	-0.863838040179
HG02371	HG02371	0.0736827429605
HG02373	HG02373	0.933889021613
HG02374	HG02374	-1.5229583729
HG02375	HG02375	2.97015579379
HG02379	HG02379	3.24582369168
HG02380	HG02380	-3.11492830359
HG02382	HG02382	-0.200683039405
HG02383	HG02383	0.558177482051
HG02384	HG02384	-1.34960638205
HG02385	HG02385	-1.89376013995
HG02386	HG02386	1.19278706204
HG02389	HG02389	-0.192552280925
HG02390	HG02390	1.03113539221
HG02391	HG02391	0.746601828496
HG02392	HG02392	0.0821990010717
HG02394	HG02394	4.06586569044
HG02395	HG02395	-0.9543896672
HG02396	HG02396	1.73159088681
HG02397	HG02397	2.12423746862
HG02398	HG02398	1.3972217
HG02399	HG02399	2.94367967185
HG02401	HG02401	1.96906521828
HG02402	HG02402	-1.3964693001
HG02406	HG02406	-1.1817678279
HG02407	HG02407	-1.45315336572
HG02408	HG02408	0.394323029181
HG02409	HG02409	1.18654687357
HG02410	HG02410	-1.32768738939
HG02419	HG02419	-1.09440881614
HG02420	HG02420	0.42508239387
HG02425	HG02425	3.38973391927
HG02427	HG02427	-0.693108570237
HG02429	HG02429	2.32791504345
HG02433	HG02433	-5.05920524966
HG02439	HG02439	1.92913515154
HG02442	HG02442	-0.323772444587
HG02445	HG02445	1.52776372342
HG02449	HG02449	3.57572009128
HG02450	HG02450	1.64388759978
HG02455	HG02455	-0.28683493615
HG02461	HG02461	4.8017058873
HG02462	HG02462	0.894678189343
HG02464	HG02464	-0.651166129381
HG02465	HG02465	-2.81822342664
HG02470	HG02470	1.21826039792
HG02471	HG02471	1.80262663853
HG02476	HG02476	-3.1253356846
HG02477	HG02477	-0.131715123399
HG02479	HG02479	0.0550753865285
HG02481	HG02481	1.7020681717
HG02484	HG02484	-3.40768608306
HG02485	HG02485	-2.63729952752
HG02489	HG02489	-2.31091092199
HG02490	HG02490	3.02746990342
HG02491	HG02491	0.473337666223
HG02493	HG02493	-1.71960112395
HG02494	HG02494	-0.372452324019
HG02496	HG02496	-3.6277863818
HG02497	HG02497	-4.51696818979
HG02501	HG02501	1.10211526158
HG02502	HG02502	0.733272134082
HG02505	HG02505	-1.68295428935
HG02508	HG02508	-0.672752491051
HG02511	HG02511	-0.0992969927659
HG02512	HG02512	0.990223911859
HG02513	HG02513	0.0170216944676
HG02521	HG02521	1.11132445834
HG02522	HG02522	-2.50474064692
HG02536	HG02536	0.570335629299
HG02537	HG02537	-1.19192166132
HG02541	HG02541	-1.711560946
HG02545	HG02545	1.38315865875
HG02546	HG02546	1.92709398575
HG02549	HG02549	2.07252792381
HG02554	HG02554	2.35504981399
HG02555	HG02555	-3.76965414629
HG02557	HG02557	4.59532854175
HG02558	HG02558	-1.04681553568
HG02561	HG02561	-1.76493186301
HG02562	HG02562	0.333108193477
HG02568	HG02568	2.7372551527
HG02570	HG02570	-0.803618440093
HG02571	HG02571	2.20121729684
HG02573	HG02573	-1.01226654423
HG02574	HG02574	-1.39787955505
HG02577	HG02577	-1.70927195278
HG02580	HG02580	2.2366524733
HG02582	HG02582	0.643911847653
HG02583	HG02583	1.53398549925
HG02585	HG02585	1.05201234473
HG02586	HG02586	0.732415154844
HG02588	HG02588	0.955661736248
HG02589	HG02589	1.86408865243
HG02594	HG02594	-5.90307708668
HG02595	HG02595	6.87045876057
HG02597	HG02597	-1.3458620754
HG02600	HG02600	-2.04834933925
HG02601	HG02601	2.01027149301
HG02603	HG02603	2.07719236835
HG02604	HG02604	-0.373283691006
HG02610	HG02610	0.904552663332
HG02611	HG02611	2.71126946187
HG02613	HG02613	-0.489600766615
HG02614	HG02614	-1.64857299292
HG02620	HG02620	3.65224865446
HG02621	HG02621	1.62708135924
HG02623	HG02623	3.922959996
HG02624	HG02624	-3.2881833431
HG02628	HG02628	1.14044972331
HG02629	HG02629	4.59828532806
HG02634	HG02634	3.16475928262
HG02635	HG02635	0.383174365498
HG02642	HG02642	-0.540577210567
HG02643	HG02643	-1.212047
HG02645	HG02645	-0.907406495364
HG02646	HG02646	-3.42643402265
HG02648	HG02648	3.30946858299
HG02649	HG02649	0.329676037917
HG02651	HG02651	0.628294685656
HG02652	HG02652	0.855569132191
HG02654	HG02654	-0.306400655073
HG02655	HG02655	2.22348578035
HG02657	HG02657	3.85893329987
HG02658	HG02658	1.54723888817
HG02660	HG02660	-0.233158633695
HG02661	HG02661	1.82715937981
HG02666	HG02666	1.42937702825
HG02667	HG02667	-2.14175567996
HG02675	HG02675	-3.78373345945
HG02676	HG02676	-0.365082933176
HG02678	HG02678	-1.74518462644
HG02679	HG02679	1.78640525431
HG02681	HG02681	-0.471785310337
HG02682	HG02682	1.19475326641
HG02684	HG02684	-1.24350250687
HG02685	HG02685	-2.69453820803
HG02687	HG02687	-3.69883594728
HG02688	HG02688	1.77223766888
HG02690	HG02690	-0.371653312092
HG02691	HG02691	-4.544478973
HG02694	HG02694	-1.32815967259
HG02696	HG02696	6.25870886305
HG02697	HG02697	2.21093553939
HG02699	HG02699	2.33450857838
HG02700	HG02700	-1.28923110209
HG02702	HG02702	-3.076581178
HG02703	HG02703	-0.937046226706
HG02715	HG02715	0.781149020269
HG02716	HG02716	-4.43665622228
HG02721	HG02721	1.27191378733
HG02722	HG02722	-6.93185840282
HG02724	HG02724	-0.0516683439682
HG02725	HG02725	0.973758434978
HG02727	HG02727	1.51068879387
HG02728	HG02728	5.16623400567
HG02731	HG02731	3.57170388805
HG02733	HG02733	0.344872779098
HG02734	HG02734	-2.05748889045
HG02736	HG02736	-3.49595203783
HG02737	HG02737	1.86324480921
HG02756	HG02756	-1.36508221702
HG02757	HG02757	-1.18486166533
HG02759	HG02759	4.76965687233
HG02760	HG02760	4.72798315184
HG02763	HG02763	-3.52292225863
HG02768	HG02768	2.67436192726
HG02769	HG02769	2.10884054891
HG02771	HG02771	-1.21920444521
HG02772	HG02772	3.0769032945
HG02774	HG02774	-0.321730569803
HG02775	HG02775	1.72144714489
HG02778	HG02778	2.28193809068
HG02780	HG02780	0.933940218215
HG02783	HG02783	1.9170208845
HG02784	HG02784	3.7188668084
HG02786	HG02786	3.51778894209
HG02787	HG02787	0.708095100639
HG02789	HG02789	-0.275208813443
HG02790	HG02790	3.70140119068
HG02792	HG02792	-0.345019437185
HG02793	HG02793	-0.773791890727
HG02798	HG02798	-1.54990148124
HG02799	HG02799	-1.20217249339
HG02804	HG02804	-0.587745005915
HG02805	HG02805	1.362863321
HG02807	HG02807	-1.62437210131
HG02808	HG02808	0.638919438158
HG02810	HG02810	-3.85075961849
HG02811	HG02811	3.38791772585
HG02813	HG02813	0.602818566093
HG02814	HG02814	-0.768193219996
HG02816	HG02816	0.0155630934241
HG02817	HG02817	-0.0470076904352
HG02819	HG02819	0.360013958962
HG02820	HG02820	0.587651519199
HG02836	HG02836	0.300679897698
HG02837	HG02837	0.473147063009
HG02839	HG02839	0.669120878612
HG02840	HG02840	-2.86205178331
HG02851	HG02851	-1.70537674426
HG02852	HG02852	-2.96234703444
HG02854	HG02854	3.7334996208
HG02855	HG02855	0.346160141954
HG02860	HG02860	1.54707784692
HG02861	HG02861	0.808670632994
HG02870	HG02870	-0.493982048468
HG02878	HG02878	-1.1808690812
HG02879	HG02879	2.00465518796
HG02881	HG02881	2.57635232334
HG02882	HG02882	4.97177789372
HG02884	HG02884	-1.87571464645
HG02885	HG02885	1.94753729764
HG02887	HG02887	-0.0316444813169
HG02888	HG02888	1.04263422104
HG02890	HG02890	1.15779462894
HG02891	HG02891	3.22936018139
HG02895	HG02895	-0.82246803647
HG02896	HG02896	3.44317146791
HG02922	HG02922	-2.01945191679
HG02923	HG02923	-0.643309268044
HG02938	HG02938	-1.58511354025
HG02941	HG02941	-1.86989750864
HG02943	HG02943	4.26766943997
HG02944	HG02944	-4.2715760513
HG02946	HG02946	0.710998072711
HG02947	HG02947	-0.738026311668
HG02952	HG02952	4.38200731429
HG02953	HG02953	2.06439008815
HG02968	HG02968	-2.24698329622
HG02970	HG02970	2.26343904715
HG02971	HG02971	1.30967628395
HG02973	HG02973	1.40008121865
HG02974	HG02974	0.608950571997
HG02976	HG02976	1.94592834057
HG02977	HG02977	1.70342899047
HG02979	HG02979	-0.495590484809
HG02981	HG02981	0.459008738449
HG02982	HG02982	-0.660666232134
HG02983	HG02983	-1.79972108421
HG03006	HG03006	3.19078495834
HG03007	HG03007	0.0868314055871
HG03009	HG03009	0.388769842754
HG03012	HG03012	0.648436662339
HG03015	HG03015	0.228285885869
HG03016	HG03016	2.59591933717
HG03018	HG03018	-1.69247486271
HG03019	HG03019	0.0225861065351
HG03021	HG03021	0.780496829799
HG03022	HG03022	1.1994353589
HG03024	HG03024	-0.40149960257
HG03025	HG03025	-4.29639629127
HG03027	HG03027	0.081228920158
HG03028	HG03028	-0.771910413692
HG03039	HG03039	1.69094829211
HG03040	HG03040	4.98999751861
HG03045	HG03045	1.53258106169
HG03046	HG03046	0.803937127428
HG03048	HG03048	-0.128931154488
HG03049	HG03049	0.344850258747
HG03052	HG03052	1.30154535851
HG03054	HG03054	-1.13597382444
HG03055	HG03055	4.14688600256
HG03057	HG03057	-0.0566719170296
HG03058	HG03058	0.188832413048
HG03060	HG03060	0.577380997793
HG03061	HG03061	1.71587640444
HG03063	HG03063	-3.93495319249
HG03064	HG03064	4.2411083548
HG03066	HG03066	2.38574390673
HG03069	HG03069	-2.41844571662
HG03072	HG03072	2.39102203876
HG03073	HG03073	-3.70158084138
HG03074	HG03074	3.25255456374
HG03077	HG03077	1.24426403362
HG03078	HG03078	1.80467993582
HG03079	HG03079	1.52032217294
HG03081	HG03081	-2.06923111528
HG03082	HG03082	-2.84837109325
HG03084	HG03084	-1.48466508759
HG03085	HG03085	-0.993779873132
HG03086	HG03086	4.39465316445
HG03088	HG03088	0.0656244788592
HG03091	HG03091	-2.83817012052
HG03095	HG03095	1.0771448403
HG03096	HG03096	0.483159643427
HG03097	HG03097	-0.926749796833
HG03099	HG03099	1.41982885938
HG03100	HG03100	-0.95483128463
HG03103	HG03103	5.04612740868
HG03105	HG03105	3.44242366047
HG03108	HG03108	5.91666314015
HG03109	HG03109	1.66046377403
HG03111	HG03111	4.05207882506
HG03112	HG03112	4.39320363027
HG03114	HG03114	4.97865815434
HG03115	HG03115	-2.13259310286
HG03117	HG03117	0.789140618952
HG03118	HG03118	-3.56641603752
HG03120	HG03120	1.7280192747
HG03121	HG03121	-1.28428113004
HG03123	HG03123	-1.36740458522
HG03124	HG03124	0.908147509973
HG03126	HG03126	-0.0471885119778
HG03127	HG03127	-0.739954160181
HG03129	HG03129	1.29336826789
HG03130	HG03130	3.14333151549
HG03132	HG03132	3.0195192255
HG03133	HG03133	-0.292094001503
HG03135	HG03135	3.67950918062
HG03136	HG03136	1.25347445511
HG03139	HG03139	0.752894825799
HG03157	HG03157	1.8935330846
HG03159	HG03159	-1.41991947843
HG03160	HG03160	0.824207812314
HG03162	HG03162	-1.10582300564
HG03163	HG03163	-1.30452162744
HG03166	HG03166	0.685347662625
HG03168	HG03168	1.96017614479
HG03169	HG03169	-2.73885910653
HG03172	HG03172	-4.47002646155
HG03175	HG03175	-0.89603641448
HG03189	HG03189	2.96326107331
HG03190	HG03190	0.998391872747
HG03193	HG03193	-0.477639423626
HG03195	HG03195	-1.65462954507
HG03196	HG03196	4.13255349335
HG03198	HG03198	2.13231290367
HG03199	HG03199	0.65280466878
HG03202	HG03202	-0.0589321219548
HG03209	HG03209	0.805242717656
HG03212	HG03212	-2.48309067883
HG03224	HG03224	-2.38507724554
HG03225	HG03225	3.07020704966
HG03228	HG03228	2.65158325932
HG03229	HG03229	-1.03442878411
HG03234	HG03234	-2.80719942093
HG03235	HG03235	3.89681351624
HG03237	HG03237	3.55073944827
HG03238	HG03238	-2.66913816987
HG03240	HG03240	2.04285748696
HG03241	HG03241	-2.38833908492
HG03246	HG03246	1.95960453841
HG03247	HG03247	-1.86518475065
HG03258	HG03258	1.36977449406
HG03259	HG03259	2.29312122061
HG03265	HG03265	0.219796274414
HG03267	HG03267	0.570415627901
HG03268	HG03268	1.92528459868
HG03270	HG03270	-0.59169451323
HG03271	HG03271	3.21333737045
HG03279	HG03279	3.71509103044
HG03280	HG03280	-0.31497148557
HG03291	HG03291	-0.211599233036
HG03294	HG03294	-3.25287196126
HG03295	HG03295	2.06373194588
HG03297	HG03297	2.4898044603
HG03298	HG03298	1.56063232284
HG03300	HG03300	0.248793578344
HG03301	HG03301	0.162406102263
HG03303	HG03303	0.651224323711
HG03304	HG03304	-0.589511481631
HG03311	HG03311	0.909080948789
HG03313	HG03313	4.93966964189
HG03342	HG03342	-2.41018743206
HG03343	HG03343	1.10689338264
HG03351	HG03351	1.4920603478
HG03352	HG03352	3.25653041471
HG03354	HG03354	-3.9265659151
HG03363	HG03363	1.82727610474
HG03366	HG03366	-0.230405991137
HG03367	HG03367	-0.170106961315
HG03369	HG03369	1.41326685592
HG03370	HG03370	0.826910573692
HG03372	HG03372	-0.536388255679
HG03376	HG03376	2.06933194716
HG03378	HG03378	-1.13748106411
HG03380	HG03380	3.85514286473
HG03382	HG03382	-0.0168587198419
HG03385	HG03385	0.875217618772
HG03388	HG03388	-3.137305065
HG03391	HG03391	3.24313622918
HG03394	HG03394	3.13368701507
HG03397	HG03397	-1.39153139686
HG03401	HG03401	4.21253823102
HG03410	HG03410	2.80294605656
HG03419	HG03419	-1.95965194113
HG03428	HG03428	1.93410989624
HG03432	HG03432	-0.192894217629
HG03433	HG03433	4.32333648358
HG03436	HG03436	0.341474258592
HG03437	HG03437	-4.95509050896
HG03439	HG03439	-0.196652958618
HG03442	HG03442	-3.20661015881
HG03445	HG03445	-1.19080187757
HG03446	HG03446	1.91333808382
HG03449	HG03449	3.22561944424
HG03451	HG03451	-0.39905927848
HG03452	HG03452	-1.01181116723
HG03455	HG03455	0.320169445267
HG03457	HG03457	0.406931197071
HG03458	HG03458	2.79752157293
HG03460	HG03460	1.20431717191
HG03461	HG03461	-3.85144397273
HG03464	HG03464	-2.36866515275
HG03469	HG03469	1.16486488847
HG03470	HG03470	3.58727589211
HG03472	HG03472	0.141214861757
HG03473	HG03473	1.93941019736
HG03476	HG03476	4.69937002709
HG03478	HG03478	6.49877574904
HG03479	HG03479	-3.13486128371
HG03484	HG03484	5.04741575461
HG03485	HG03485	-3.62523022268
HG03488	HG03488	3.07200801547
HG03490	HG03490	-0.443889807988
HG03491	HG03491	-0.544821089426
HG03499	HG03499	0.0166663477163
HG03511	HG03511	-0.424963740406
HG03514	HG03514	0.615006513175
HG03515	HG03515	-1.50259090529
HG03517	HG03517	-1.19938619031
HG03518	HG03518	0.725606212992
HG03520	HG03520	4.28460559659
HG03521	HG03521	1.27216870001
HG03538	HG03538	1.88855821689
HG03539	HG03539	0.274359585402
HG03547	HG03547	-0.944728408531
HG03548	HG03548	6.68073861685
HG03556	HG03556	1.88429003289
HG03557	HG03557	-0.902756088763
HG03558	HG03558	-0.849272117637
HG03559	HG03559	2.15965790727
HG03563	HG03563	-0.650793281788
HG03565	HG03565	-1.90890862964
HG03567	HG03567	1.36025777479
HG03571	HG03571	0.041421417916
HG03572	HG03572	-1.48858041649
HG03575	HG03575	-2.16641043657
HG03577	HG03577	-4.64227394477
HG03578	HG03578	0.311272857119
HG03583	HG03583	0.102242301697
HG03585	HG03585	2.09391223214
HG03589	HG03589	4.54327557391
HG03593	HG03593	2.55906031472
HG03594	HG03594	1.53514051431
HG03595	HG03595	0.169854272075
HG03598	HG03598	1.41677808061
HG03600	HG03600	2.13288073124
HG03603	HG03603	5.21618221638
HG03604	HG03604	-1.24613801157
HG03607	HG03607	-1.17973636171
HG03611	HG03611	-1.43994376445
HG03615	HG03615	-4.18624697222
HG03616	HG03616	2.11150258837
HG03619	HG03619	1.46187349995
HG03624	HG03624	0.299348676889
HG03625	HG03625	0.405159425132
HG03629	HG03629	1.12830683358
HG03631	HG03631	-5.02701594702
HG03634	HG03634	0.359476802202
HG03636	HG03636	-4.01581034175
HG03640	HG03640	3.53106178175
HG03642	HG03642	-2.22817448588
HG03643	HG03643	-2.13235293887
HG03644	HG03644	3.77635164017
HG03645	HG03645	3.76341223074
HG03646	HG03646	-1.97319951694
HG03649	HG03649	2.56918609126
HG03652	HG03652	1.31726774435
HG03653	HG03653	-2.5145022811
HG03660	HG03660	-1.78125473143
HG03663	HG03663	-0.309932114938
HG03667	HG03667	0.640909042106
HG03668	HG03668	-0.645832933826
HG03672	HG03672	0.74685189549
HG03673	HG03673	1.38207555554
HG03679	HG03679	0.83007832898
HG03680	HG03680	4.4167114814
HG03681	HG03681	-0.477635054861
HG03684	HG03684	-1.1547588556
HG03685	HG03685	4.57533118341
HG03686	HG03686	0.279313923904
HG03687	HG03687	7.05503744542
HG03689	HG03689	-0.982116869716
HG03690	HG03690	0.904084415408
HG03691	HG03691	-4.69769118511
HG03692	HG03692	1.48158984165
HG03693	HG03693	1.1350524117
HG03694	HG03694	2.84045050979
HG03695	HG03695	0.693761879444
HG03696	HG03696	1.35562889418
HG03697	HG03697	-2.90940222577
HG03698	HG03698	-1.35549246232
HG03702	HG03702	-0.833498845488
HG03703	HG03703	2.308226437
HG03705	HG03705	3.21442936756
HG03706	HG03706	2.41458900117
HG03708	HG03708	-2.34743019031
HG03709	HG03709	-1.60417166522
HG03711	HG03711	1.76611519907
HG03713	HG03713	-0.338663156174
HG03714	HG03714	3.12812408063
HG03716	HG03716	-3.29283234777
HG03717	HG03717	-3.02879453773
HG03718	HG03718	-2.84402618223
HG03720	HG03720	0.967677665987
HG03722	HG03722	1.68950459736
HG03727	HG03727	4.09133415721
HG03729	HG03729	1.02686568444
HG03730	HG03730	0.439457975954
HG03731	HG03731	0.0933335085719
HG03733	HG03733	-0.0971860977183
HG03736	HG03736	1.25940087104
HG03738	HG03738	-0.236170899703
HG03740	HG03740	0.558867013313
HG03741	HG03741	-0.322534920133
HG03742	HG03742	0.42129061233
HG03743	HG03743	4.05181403857
HG03744	HG03744	-1.01852141139
HG03745	HG03745	1.44132824718
HG03746	HG03746	3.42574970239
HG03750	HG03750	-0.119905090659
HG03752	HG03752	4.36786641616
HG03753	HG03753	2.39431016183
HG03754	HG03754	0.473200365662
HG03755	HG03755	2.0848824703
HG03756	HG03756	-0.284313220091
HG03757	HG03757	-2.73174573246
HG03760	HG03760	2.1015302722
HG03762	HG03762	0.280650298768
HG03765	HG03765	-0.666323826204
HG03767	HG03767	2.2979906453
HG03770	HG03770	-1.53996583215
HG03771	HG03771	-0.98213242529
HG03772	HG03772	-0.323398844031
HG03773	HG03773	0.652167088783
HG03774	HG03774	1.98694986795
HG03775	HG03775	1.15894391763
HG03777	HG03777	-1.41367510231
HG03778	HG03778	-0.429913770783
HG03779	HG03779	-1.42500108672
HG03780	HG03780	-3.34583626812
HG03781	HG03781	6.0784353319
HG03782	HG03782	1.15671567989
HG03784	HG03784	0.527282465861
HG03785	HG03785	-3.306504371
HG03786	HG03786	2.31013314496
HG03787	HG03787	1.5622669089
HG03788	HG03788	-1.13443980457
HG03789	HG03789	3.7024500565
HG03790	HG03790	0.652834563861
HG03792	HG03792	-3.04714773647
HG03793	HG03793	3.90250083071
HG03796	HG03796	0.718759692034
HG03800	HG03800	3.99901405391
HG03802	HG03802	0.617825214513
HG03803	HG03803	6.26651417559
HG03805	HG03805	2.50110171265
HG03808	HG03808	-0.550853756687
HG03809	HG03809	1.9634828206
HG03812	HG03812	-0.443455289614
HG03814	HG03814	-2.04434784548
HG03815	HG03815	-1.94413923699
HG03817	HG03817	1.92644143692
HG03821	HG03821	5.84027492519
HG03823	HG03823	0.63575591663
HG03824	HG03824	1.91004289825
HG03826	HG03826	2.41972384503
HG03829	HG03829	4.11969045155
HG03830	HG03830	-2.05743455463
HG03832	HG03832	4.06257956947
HG03833	HG03833	-0.336605945275
HG03836	HG03836	1.86693432226
HG03837	HG03837	2.95477947444
HG03838	HG03838	0.65963527552
HG03844	HG03844	-1.08716260556
HG03846	HG03846	2.02308058886
HG03848	HG03848	1.04267879964
HG03849	HG03849	0.754813583712
HG03850	HG03850	0.286138116795
HG03851	HG03851	-1.27513227137
HG03854	HG03854	-0.149757258579
HG03856	HG03856	-0.305110785968
HG03857	HG03857	-0.207353440124
HG03858	HG03858	-1.71192500915
HG03861	HG03861	-3.32592804884
HG03862	HG03862	-1.35268911534
HG03863	HG03863	-0.663708779301
HG03864	HG03864	1.93696163559
HG03866	HG03866	3.59620883015
HG03867	HG03867	0.679525360657
HG03868	HG03868	0.020085681586
HG03869	HG03869	0.843408569881
HG03870	HG03870	0.452873646681
HG03871	HG03871	1.53567112
HG03872	HG03872	0.854400833204
HG03873	HG03873	3.74017224902
HG03874	HG03874	-1.18269452141
HG03875	HG03875	-0.281518117557
HG03882	HG03882	-0.318769653525
HG03884	HG03884	1.32836442686
HG03885	HG03885	1.5303407228
HG03886	HG03886	-0.070893811133
HG03887	HG03887	0.356248377064
HG03888	HG03888	4.1135774634
HG03890	HG03890	-2.2465507733
HG03894	HG03894	-1.21124974752
HG03895	HG03895	3.37058774898
HG03896	HG03896	0.182222195838
HG03897	HG03897	2.73226658657
HG03898	HG03898	-1.2995069626
HG03899	HG03899	-1.91562990984
HG03900	HG03900	-2.76906429421
HG03902	HG03902	-0.733898888505
HG03905	HG03905	-1.72453140816
HG03907	HG03907	4.31819759099
HG03908	HG03908	-3.35465993707
HG03910	HG03910	4.0194542972
HG03911	HG03911	2.60982170837
HG03913	HG03913	0.934541776152
HG03914	HG03914	0.417273245976
HG03916	HG03916	4.83926645008
HG03917	HG03917	-3.00385792227
HG03919	HG03919	-0.767769641734
HG03920	HG03920	4.82604083592
HG03922	HG03922	-1.78891599445
HG03925	HG03925	4.11355684491
HG03926	HG03926	3.222713497
HG03928	HG03928	0.549510013084
HG03931	HG03931	0.163421849327
HG03934	HG03934	2.99652254786
HG03937	HG03937	3.48243919941
HG03940	HG03940	2.35389100464
HG03941	HG03941	-0.827515316595
HG03943	HG03943	6.18706503592
HG03944	HG03944	3.88072420155
HG03945	HG03945	-1.54626563775
HG03947	HG03947	-0.40775682227
HG03949	HG03949	0.801423780436
HG03950	HG03950	2.47298318191
HG03951	HG03951	-0.370668017417
HG03953	HG03953	1.71977923467
HG03955	HG03955	5.35459867899
HG03960	HG03960	0.313573841792
HG03963	HG03963	-1.99719468743
HG03965	HG03965	-1.47717022894
HG03967	HG03967	1.78600750487
HG03968	HG03968	1.60285334556
HG03969	HG03969	-0.423005881971
HG03971	HG03971	-0.728835729679
HG03973	HG03973	-0.589113962909
HG03974	HG03974	-0.597208057862
HG03976	HG03976	0.971854938467
HG03977	HG03977	1.49600529889
HG03978	HG03978	1.14718223073
HG03985	HG03985	-0.198776467059
HG03986	HG03986	-0.536289304172
HG03989	HG03989	-0.139268330214
HG03990	HG03990	-4.3871786074
HG03991	HG03991	-2.98149172605
HG03995	HG03995	3.08398911148
HG03998	HG03998	2.14114835798
HG03999	HG03999	0.256413031295
HG04001	HG04001	-0.101129037383
HG04002	HG04002	1.58993743489
HG04003	HG04003	-0.725625183538
HG04006	HG04006	0.7751690203
HG04014	HG04014	-1.67921789647
HG04015	HG04015	2.89220575792
HG04017	HG04017	3.02839382443
HG04018	HG04018	2.07852316229
HG04019	HG04019	5.11330598062
HG04020	HG04020	0.249700556836
HG04022	HG04022	-4.07898381577
HG04023	HG04023	-4.1861118995
HG04025	HG04025	0.89498420958
HG04026	HG04026	-0.117242789058
HG04029	HG04029	0.459338209135
HG04033	HG04033	-3.15399818517
HG04035	HG04035	-0.162124866767
HG04038	HG04038	-6.23725970323
HG04039	HG04039	0.197572207958
HG04042	HG04042	-0.457267737123
HG04047	HG04047	-3.91122421003
HG04054	HG04054	3.17370844065
HG04056	HG04056	0.332578335305
HG04059	HG04059	-1.19882722916
HG04060	HG04060	3.77063499108
HG04061	HG04061	-0.619463687787
HG04062	HG04062	-2.30491074777
HG04063	HG04063	0.293888103293
HG04070	HG04070	0.656513908024
HG04075	HG04075	-2.51601428565
HG04076	HG04076	-0.231350418862
HG04080	HG04080	-1.55607992459
HG04090	HG04090	-0.887306538219
HG04093	HG04093	-0.145945708243
HG04094	HG04094	-3.05342460332
